sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 19:41:00,0
2025-04-05 19:41:01,0.111
2025-04-05 19:41:02,1.11
2025-04-05 19:41:03,2.22
2025-04-05 19:41:04,3.33
2025-04-05 19:41:05,4.45
2025-04-05 19:41:06,13.8
2025-04-05 19:41:07,15.0
2025-04-05 19:41:08,16.1
2025-04-05 19:41:09,17.2
2025-04-05 19:41:10,18.2
2025-04-05 19:41:11,19.7
2025-04-05 19:41:12,19.7
2025-04-05 19:41:13,19.6
2025-04-05 19:41:14,19.6
2025-04-05 19:41:15,19.7
2025-04-05 19:41:16,19.7
2025-04-05 19:41:17,19.7
2025-04-05 19:41:18,19.7
2025-04-05 19:41:19,19.7
2025-04-05 19:41:20,19.6
2025-04-05 19:41:21,19.8
2025-04-05 19:41:22,19.9
2025-04-05 19:41:23,19.9
2025-04-05 19:41:24,19.9
2025-04-05 19:41:25,19.9
2025-04-05 19:41:26,19.7
2025-04-05 19:41:27,19.6
2025-04-05 19:41:28,19.6
2025-04-05 19:41:29,19.7
2025-04-05 19:41:30,19.7
2025-04-05 19:41:31,19.7
2025-04-05 19:41:32,19.6
2025-04-05 19:41:33,19.6
2025-04-05 19:41:34,19.6
2025-04-05 19:41:35,19.6
2025-04-05 19:41:36,19.6
2025-04-05 19:41:37,19.7
2025-04-05 19:41:38,19.6
2025-04-05 19:41:39,19.5
2025-04-05 19:41:40,19.2
2025-04-05 19:41:41,18.6
2025-04-05 19:41:42,18.5
2025-04-05 19:41:43,17.4
2025-04-05 19:41:44,16.3
2025-04-05 19:41:45,15.3
2025-04-05 19:41:46,8.09
2025-04-05 19:41:47,7.09
2025-04-05 19:41:48,6.09
2025-04-05 19:41:49,5.20
2025-04-05 19:41:50,4.20
2025-04-05 19:41:51,0
2025-04-05 19:41:52,0
2025-04-05 19:41:53,0
2025-04-05 19:41:54,0
2025-04-05 19:41:55,0
2025-04-05 19:41:56,0
2025-04-05 19:41:57,0
2025-04-05 19:41:58,0
2025-04-05 19:41:59,0
2025-04-05 19:42:00,0
2025-04-05 19:42:01,0
2025-04-05 19:42:02,0
2025-04-05 19:42:03,0
2025-04-05 19:42:04,0
2025-04-05 19:42:05,0
2025-04-05 19:42:06,0
2025-04-05 19:42:07,0
2025-04-05 19:42:08,0
2025-04-05 19:42:09,0
2025-04-05 19:42:10,0
