sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-06 16:48:00,1
2025-04-06 16:48:01,1
2025-04-06 16:48:02,1
2025-04-06 16:48:03,1
2025-04-06 16:48:04,1
2025-04-06 16:48:05,1
2025-04-06 16:48:06,1
2025-04-06 16:48:07,1
2025-04-06 16:48:08,1
2025-04-06 16:48:09,1
2025-04-06 16:48:10,1
2025-04-06 16:48:11,1
2025-04-06 16:48:12,1
2025-04-06 16:48:13,1
2025-04-06 16:48:14,1
2025-04-06 16:48:15,1
2025-04-06 16:48:16,1
2025-04-06 16:48:17,1
2025-04-06 16:48:18,1
2025-04-06 16:48:19,1
2025-04-06 16:48:20,1
2025-04-06 16:48:21,1
2025-04-06 16:48:22,1
2025-04-06 16:48:23,1
2025-04-06 16:48:24,1
2025-04-06 16:48:25,1
2025-04-06 16:48:26,1
2025-04-06 16:48:27,1
2025-04-06 16:48:28,1
2025-04-06 16:48:29,1
2025-04-06 16:48:30,1
2025-04-06 16:48:31,1
2025-04-06 16:48:32,1
2025-04-06 16:48:33,1
2025-04-06 16:48:34,1
2025-04-06 16:48:35,1
2025-04-06 16:48:36,1
2025-04-06 16:48:37,1
2025-04-06 16:48:38,1
2025-04-06 16:48:39,1
2025-04-06 16:48:40,2
2025-04-06 16:48:41,2
2025-04-06 16:48:42,2
2025-04-06 16:48:43,2
2025-04-06 16:48:44,2
2025-04-06 16:48:45,2
2025-04-06 16:48:46,2
2025-04-06 16:48:47,2
2025-04-06 16:48:48,2
2025-04-06 16:48:49,2
2025-04-06 16:48:50,2
2025-04-06 16:48:51,2
2025-04-06 16:48:52,2
2025-04-06 16:48:53,2
2025-04-06 16:48:54,2
2025-04-06 16:48:55,2
2025-04-06 16:48:56,2
2025-04-06 16:48:57,2
2025-04-06 16:48:58,2
2025-04-06 16:48:59,2
2025-04-06 16:49:00,2
2025-04-06 16:49:01,2
2025-04-06 16:49:02,2
2025-04-06 16:49:03,2
2025-04-06 16:49:04,2
2025-04-06 16:49:05,2
2025-04-06 16:49:06,2
2025-04-06 16:49:07,2
2025-04-06 16:49:08,2
2025-04-06 16:49:09,2
2025-04-06 16:49:10,1
2025-04-06 16:49:11,1
2025-04-06 16:49:12,1
2025-04-06 16:49:13,1
2025-04-06 16:49:14,1
2025-04-06 16:49:15,1
2025-04-06 16:49:16,1
2025-04-06 16:49:17,1
2025-04-06 16:49:18,1
2025-04-06 16:49:19,1
2025-04-06 16:49:20,1
2025-04-06 16:49:21,1
2025-04-06 16:49:22,1
2025-04-06 16:49:23,1
2025-04-06 16:49:24,1
2025-04-06 16:49:25,1
2025-04-06 16:49:26,1
2025-04-06 16:49:27,1
2025-04-06 16:49:28,1
2025-04-06 16:49:29,1
2025-04-06 16:49:30,1
2025-04-06 16:49:31,1
2025-04-06 16:49:32,1
2025-04-06 16:49:33,1
2025-04-06 16:49:34,1
2025-04-06 16:49:35,1
2025-04-06 16:49:36,1
2025-04-06 16:49:37,1
2025-04-06 16:49:38,1
2025-04-06 16:49:39,1
2025-04-06 16:49:40,1
2025-04-06 16:49:41,1
2025-04-06 16:49:42,1
2025-04-06 16:49:43,1
2025-04-06 16:49:44,1
2025-04-06 16:49:45,1
2025-04-06 16:49:46,1
2025-04-06 16:49:47,1
2025-04-06 16:49:48,1
2025-04-06 16:49:49,1
2025-04-06 16:49:50,1
2025-04-06 16:49:51,1
2025-04-06 16:49:52,1
2025-04-06 16:49:53,1
2025-04-06 16:49:54,1
2025-04-06 16:49:55,1
2025-04-06 16:49:56,1
2025-04-06 16:49:57,1
2025-04-06 16:49:58,1
2025-04-06 16:49:59,1
2025-04-06 16:50:00,1
2025-04-06 16:50:01,1
2025-04-06 16:50:02,1
2025-04-06 16:50:03,1
2025-04-06 16:50:04,1
2025-04-06 16:50:05,1
2025-04-06 16:50:06,1
2025-04-06 16:50:07,1
2025-04-06 16:50:08,1
2025-04-06 16:50:09,1
2025-04-06 16:50:10,1
2025-04-06 16:50:11,1
2025-04-06 16:50:12,1
2025-04-06 16:50:13,1
2025-04-06 16:50:14,1
2025-04-06 16:50:15,1
2025-04-06 16:50:16,1
2025-04-06 16:50:17,1
2025-04-06 16:50:18,1
2025-04-06 16:50:19,1
2025-04-06 16:50:20,1
2025-04-06 16:50:21,1
2025-04-06 16:50:22,1
2025-04-06 16:50:23,1
2025-04-06 16:50:24,1
2025-04-06 16:50:25,1
2025-04-06 16:50:26,1
2025-04-06 16:50:27,1
2025-04-06 16:50:28,1
2025-04-06 16:50:29,1
2025-04-06 16:50:30,1
2025-04-06 16:50:31,1
2025-04-06 16:50:32,1
2025-04-06 16:50:33,1
2025-04-06 16:50:34,1
2025-04-06 16:50:35,1
