0,.jpg,0,I0R1,1.10000,I1R1,1.10000,I2R1,1.09000,I3R1,1.09000,I4R1,0.67300,I5R1,0.76300,I6R1,1.09000,
0,.jpg,1,I0R1,1.04000,I1R1,1.01000,I2R1,1.01000,I3R1,1.08000,I4R1,1.04000,I5R1,1.06000,I6R1,1.07000,
0,.jpg,2,I0R1,0.77000,I0R2,1.10000,I1R1,0.74800,I2R1,1.08000,I3R1,0.96500,I4R1,1.07000,I5R1,1.06000,I6R1,1.05000,
0,.jpg,3,I0R1,1.09000,I0R3,1.31000,I1R1,1.04000,I2R1,0.66100,I3R1,1.02000,I4R1,1.05000,I5R1,0.81200,I6R1,1.01000,
0,.jpg,4,I0R1,0.92000,I0R2,1.03000,I1R1,0.98900,I2R1,0.97600,I3R1,0.97800,I4R1,0.93700,I5R1,0.61000,I6R1,0.93700,
0,.jpg,5,I0R1,0.90700,I0R3,0.91000,I1R1,0.83100,I3R1,0.81800,I4R1,0.88000,I5R1,0.63300,I6R1,0.77400,
0,.jpg,6,I0R1,0.00117,I0R2,0.00125,I0R3,0.00115,I1R1,0.00105,I2R1,0.00123,I3R1,0.00112,I4R1,0.00079,I5R1,0.00115,I6R1,0.00110,
0,.jpg,7,I1R1,0.00116,I2R1,0.00121,I4R1,0.00120,I5R1,0.00126,
0,.png,0,I0R1,1.13000,I1R1,1.17000,I2R1,0.86100,I3R1,1.17000,I4R1,1.17000,I5R1,1.12000,I6R1,0.81800,
0,.png,1,I0R1,0.78100,I1R1,0.76100,I2R1,0.64600,I3R1,0.89800,I4R1,0.71000,I5R1,0.61800,I6R1,0.89800,
0,.png,2,I0R1,0.62400,I0R3,0.48600,I3R1,0.58300,I4R1,0.44700,I6R1,0.66300,
0,.png,3,I0R1,0.46400,I0R3,0.50400,I1R1,0.32700,I2R1,0.30900,I4R1,0.45900,I5R1,0.51100,I6R1,0.46900,
0,.png,4,I0R1,0.37300,I0R3,0.36500,I1R1,0.21800,I2R1,0.37300,I3R1,0.23000,I4R1,0.40200,I5R1,0.29900,I6R1,0.35900,
0,.png,5,I0R1,0.29300,I0R3,0.30300,I1R1,0.31300,I3R1,0.38200,I4R1,0.33100,I5R1,0.31800,I6R1,0.32200,
0,.png,6,I0R3,0.00122,I2R1,0.00113,I3R1,0.00107,I4R1,0.00109,I5R1,0.00106,I6R1,0.00117,
0,.png,7,I0R1,0.00113,I1R1,0.00124,I2R1,0.00124,I3R1,0.00123,I4R1,0.00112,I5R1,0.00114,
1,.jpg,0,I0R1,1.04000,I1R1,1.04000,I2R1,1.04000,I3R1,1.05000,I4R1,0.69700,I5R1,1.05000,
1,.jpg,1,I0R1,1.04000,I2R1,1.04000,I3R1,1.04000,I4R1,1.04000,I5R1,0.73100,
1,.jpg,2,I0R1,1.04000,I1R1,1.04000,I2R1,1.00000,I4R1,1.04000,I5R1,1.04000,
1,.jpg,3,I0R1,1.04000,I1R1,0.98200,I2R1,0.96300,I3R1,1.00000,I4R1,1.03000,I5R1,1.03000,
1,.jpg,4,I0R1,0.93200,I1R1,0.94800,I2R1,0.95500,I3R1,0.98700,I4R1,0.94300,I5R1,1.01000,
