"Time","200","500","502","504"
2025-01-29 21:38:00,3.37,NaN,,NaN
2025-01-29 21:38:30,3.32,NaN,,NaN
2025-01-29 21:39:00,3.26,NaN,,NaN
2025-01-29 21:39:30,3.75,NaN,,NaN
2025-01-29 21:40:00,2.84,NaN,,NaN
2025-01-29 21:40:30,NaN,NaN,,NaN
2025-01-29 21:41:00,NaN,NaN,,NaN
2025-01-29 21:41:30,3.54,NaN,,NaN
2025-01-29 21:42:00,4.90,NaN,,NaN
2025-01-29 21:42:30,4.21,NaN,,NaN
2025-01-29 21:43:00,4.62,NaN,,NaN
2025-01-29 21:43:30,6.21,NaN,,NaN
2025-01-29 21:44:00,5.16,NaN,,NaN
2025-01-29 21:44:30,NaN,NaN,,NaN
2025-01-29 21:45:00,NaN,NaN,,NaN
2025-01-29 21:45:30,4.85,NaN,,NaN
2025-01-29 21:46:00,3.41,NaN,,NaN
2025-01-29 21:46:30,3.61,NaN,,NaN
2025-01-29 21:47:00,2.74,NaN,,NaN
2025-01-29 21:47:30,4.36,30.0,,NaN
2025-01-29 21:48:00,6.86,NaN,,NaN
2025-01-29 21:48:30,NaN,NaN,,NaN
2025-01-29 21:49:00,NaN,NaN,,NaN
2025-01-29 21:49:30,9.78,NaN,,NaN
2025-01-29 21:50:00,8.16,NaN,,NaN
2025-01-29 21:50:30,6.64,NaN,,NaN
2025-01-29 21:51:00,6.99,NaN,,NaN
2025-01-29 21:51:30,7.19,NaN,,NaN
2025-01-29 21:52:00,5.37,NaN,,NaN
2025-01-29 21:52:30,NaN,NaN,,NaN
2025-01-29 21:53:00,NaN,NaN,,NaN
2025-01-29 21:53:30,6.55,NaN,,NaN
2025-01-29 21:54:00,8.88,NaN,,NaN
2025-01-29 21:54:30,5.69,NaN,,NaN
2025-01-29 21:55:00,6.22,NaN,,NaN
2025-01-29 21:55:30,5.18,NaN,,NaN
2025-01-29 21:56:00,6.13,NaN,,NaN
2025-01-29 21:56:30,NaN,NaN,,NaN
2025-01-29 21:57:00,NaN,NaN,,NaN
2025-01-29 21:57:30,0.583,NaN,,NaN
2025-01-29 21:58:00,0.370,NaN,,NaN
2025-01-29 21:58:30,0.304,NaN,,NaN
2025-01-29 21:59:00,0.262,NaN,,NaN
2025-01-29 21:59:30,0.207,NaN,,NaN
2025-01-29 22:00:00,0.176,NaN,,NaN
2025-01-29 22:00:30,NaN,NaN,,NaN
2025-01-29 22:01:00,NaN,NaN,,NaN
2025-01-29 22:01:30,0.419,NaN,,NaN
2025-01-29 22:02:00,0.393,NaN,,NaN
2025-01-29 22:02:30,0.393,NaN,,NaN
2025-01-29 22:03:00,0.369,NaN,,NaN
2025-01-29 22:03:30,0.331,NaN,,NaN
2025-01-29 22:04:00,0.291,NaN,,NaN
2025-01-29 22:04:30,NaN,NaN,,NaN
2025-01-29 22:05:00,NaN,NaN,,NaN
2025-01-29 22:05:30,2.00,NaN,,NaN
2025-01-29 22:06:00,0.962,NaN,,NaN
2025-01-29 22:06:30,0.582,NaN,,NaN
2025-01-29 22:07:00,0.859,NaN,,NaN
2025-01-29 22:07:30,0.587,NaN,,NaN
2025-01-29 22:08:00,0.504,NaN,,NaN
2025-01-29 22:08:30,NaN,NaN,,NaN
2025-01-29 22:09:00,NaN,NaN,,NaN
2025-01-29 22:09:30,1.26,NaN,,NaN
2025-01-29 22:10:00,1.50,NaN,,NaN
2025-01-29 22:10:30,1.30,NaN,,NaN
2025-01-29 22:11:00,1.07,NaN,,NaN
2025-01-29 22:11:30,1.25,NaN,,NaN
2025-01-29 22:12:00,1.39,NaN,,NaN
2025-01-29 22:12:30,NaN,NaN,,NaN
2025-01-29 22:13:00,NaN,NaN,,NaN
2025-01-29 22:13:30,4.13,NaN,,NaN
2025-01-29 22:14:00,3.64,NaN,,NaN
2025-01-29 22:14:30,1.64,NaN,,NaN
2025-01-29 22:15:00,1.51,NaN,,NaN
2025-01-29 22:15:30,1.07,NaN,,NaN
2025-01-29 22:16:00,1.22,NaN,,NaN
2025-01-29 22:16:30,NaN,NaN,,NaN
2025-01-29 22:17:00,NaN,NaN,,NaN
2025-01-29 22:17:30,3.42,NaN,,NaN
2025-01-29 22:18:00,2.92,NaN,,NaN
2025-01-29 22:18:30,3.08,NaN,,NaN
2025-01-29 22:19:00,2.51,NaN,,NaN
2025-01-29 22:19:30,2.87,NaN,,NaN
2025-01-29 22:20:00,3.11,NaN,,NaN
2025-01-29 22:20:30,NaN,NaN,,NaN
