118.361,120.056,119.833,119.917,121.375,120.208,119.528
119.819,121.389,120.667,120.847,123.667,122.014,121.056
121.472,122.722,122.875,121.681,125.528,123.194,122.528
123.667,123.847,124.819,122.931,127.194,124.792,123.917
125.528,125.236,126.194,124.208,128.306,125.875,125.333
126.639,127.056,127.722,125.333,129.264,127.000,126.917
127.458,128.250,129.056,127.333,130.403,128.722,128.125
128.403,129.528,130.528,128.778,131.194,130.333,129.625
129.056,131.125,131.917,129.722,132.028,131.917,131.333
130.597,131.931,132.431,131.264,131.972,132.500,132.500
131.875,131.694,132.125,132.403,132.306,132.500,132.500
132.306,131.500,131.903,132.500,132.500,132.500,132.500
132.500,131.639,132.139,132.431,131.736,132.500,132.500
132.500,132.111,132.403,132.194,130.597,132.431,132.500
132.500,132.500,132.500,132.208,130.500,132.194,132.500
132.292,132.500,132.500,132.500,130.500,132.069,132.569
131.792,132.500,132.500,132.500,130.500,132.306,132.389
131.639,132.500,132.500,132.500,130.500,132.500,132.000
131.903,132.431,132.500,132.500,130.431,132.500,132.208
132.139,131.500,131.736,132.014,130.333,132.153,132.292
131.778,129.569,130.389,130.986,129.292,130.556,131.375
130.583,127.944,129.167,130.014,127.069,128.792,129.875
129.167,126.889,127.375,128.778,125.375,127.736,128.306
127.167,126.292,126.014,127.306,123.667,125.833,126.917
125.167,125.375,124.569,126.333,122.431,124.250,125.569
123.514,123.875,123.083,125.500,121.569,123.042,123.875
122.417,122.583,121.875,123.569,120.431,121.819,122.097
121.417,121.167,120.167,122.153,119.569,120.500,120.347
120.556,118.611,118.583,121.111,118.500,118.986,119.181
119.542,116.875,118.000,119.569,118.500,118.500,118.500
118.597,117.514,118.000,118.500,118.500,118.500,118.500
118.500,118.000,117.931,118.500,118.500,118.500,118.500
118.500,118.208,117.903,118.361,118.500,118.431,118.500
118.292,118.500,118.069,118.097,118.500,118.125,118.500
117.792,118.500,118.306,118.208,118.500,117.764,118.500
117.639,118.500,118.500,118.500,118.500,117.944,118.431
117.903,118.292,118.500,118.500,118.500,118.403,118.194
118.069,117.792,118.500,118.500,118.500,118.500,118.069
118.306,117.569,118.500,118.500,118.569,118.500,118.306
118.500,117.806,118.500,118.500,118.597,118.500,118.500
118.500,118.069,118.500,118.500,118.500,118.500,118.500
118.500,118.306,118.292,118.431,118.500,118.500,118.500
118.431,118.500,118.000,118.194,118.500,118.431,118.500
117.986,118.500,118.208,118.069,118.500,118.125,118.500
117.708,118.500,118.500,118.306,118.500,117.903,118.431
118.000,118.292,118.500,118.500,118.500,118.139,118.264
118.139,117.792,118.500,118.500,118.500,118.403,118.097
118.403,117.708,118.500,118.500,118.500,118.500,118.069
118.500,118.000,118.500,118.500,118.500,118.500,118.306
118.500,118.069,118.500,118.500,118.361,118.500,118.500
118.500,118.306,118.500,118.500,118.236,118.500,118.500
118.431,118.500,118.292,118.500,118.403,118.500,118.500
117.986,118.500,118.000,118.361,118.500,118.500,118.500
117.639,118.500,118.139,118.097,118.500,118.292,118.500
117.903,118.292,118.403,118.208,118.500,118.069,118.431
118.069,117.792,118.500,118.500,118.500,118.306,118.194
118.306,117.639,118.500,118.500,118.500,118.500,118.000
118.500,117.903,118.500,118.500,118.500,118.500,118.139
118.500,118.139,118.431,118.500,118.500,118.500,118.403
118.500,118.403,118.125,118.500,118.361,118.500,118.500
118.500,118.500,117.903,118.500,118.097,118.500,118.500
118.153,118.500,118.000,118.431,118.208,118.500,118.500
117.736,118.500,118.000,118.194,118.500,118.500,118.500
117.903,118.431,118.208,118.069,118.500,118.500,118.500
118.069,117.986,118.500,118.306,118.500,118.292,118.361
118.306,117.708,118.500,118.500,118.500,118.208,118.097
118.500,118.000,118.500,118.500,118.500,118.500,118.000
118.500,118.139,118.361,118.500,118.500,118.500,118.208
118.500,118.125,117.889,118.500,118.500,118.500,118.500
118.500,117.694,117.569,118.500,118.361,118.500,118.500
118.292,117.500,117.806,118.500,118.167,118.500,118.500
117.861,117.500,118.000,118.500,118.306,118.500,118.500
117.806,117.500,118.069,118.431,118.500,118.431,118.500
