0.123,0.126,0.119,0.117,0.135,0.156,0.166
0.133,0.141,0.140,0.134,0.137,0.147,0.159
0.123,0.130,0.124,0.129,0.134,0.141,0.148
0.141,0.140,0.131,0.108,0.123,0.156,0.157
0.142,0.124,0.125,0.127,0.132,0.145,0.149
0.128,0.145,0.151,0.133,0.133,0.160,0.139
0.131,0.129,0.114,0.128,0.127,0.167,0.156
0.163,0.125,0.129,0.135,0.129,0.150,0.149
0.107,0.120,0.130,0.122,0.137,0.203,0.157
0.118,0.142,0.116,0.139,0.128,0.214,0.184
0.121,0.124,0.120,0.131,0.120,0.168,0.162
0.146,0.129,0.144,0.125,0.130,0.142,0.152
0.119,0.144,0.119,0.139,0.140,0.159,0.139
0.127,0.144,0.130,0.141,0.147,0.162,0.160
0.119,0.117,0.118,0.129,0.145,0.147,0.149
0.147,0.138,0.117,0.140,0.141,0.149,0.155
0.138,0.128,0.122,0.125,0.146,0.134,0.146
0.149,0.148,0.139,0.139,0.142,0.159,0.154
0.128,0.143,0.123,0.149,0.126,0.147,0.152
0.128,0.135,0.135,0.118,0.130,0.164,0.160
0.130,0.153,0.124,0.122,0.120,0.146,0.171
0.131,0.118,0.120,0.115,0.140,0.151,0.140
0.152,0.131,0.127,0.124,0.115,0.174,0.161
0.130,0.146,0.128,0.125,0.135,0.163,0.158
0.128,0.129,0.117,0.121,0.114,0.148,0.162
0.148,0.136,0.130,0.143,0.129,0.149,0.148
0.143,0.136,0.103,0.134,0.153,0.164,0.144
0.124,0.124,0.119,0.142,0.129,0.142,0.152
0.140,0.140,0.123,0.138,0.122,0.150,0.154
0.162,0.164,0.123,0.137,0.125,0.138,0.139
0.129,0.150,0.135,0.153,0.131,0.163,0.153
0.142,0.127,0.128,0.129,0.149,0.150,0.151
0.140,0.127,0.123,0.123,0.176,0.152,0.150
0.146,0.142,0.134,0.143,0.129,0.149,0.159
0.137,0.128,0.127,0.136,0.121,0.151,0.142
0.115,0.135,0.126,0.141,0.120,0.157,0.157
0.133,0.143,0.129,0.121,0.142,0.156,0.155
0.137,0.154,0.131,0.130,0.118,0.162,0.162
0.138,0.137,0.119,0.147,0.152,0.163,0.154
0.124,0.125,0.131,0.146,0.128,0.139,0.154
0.148,0.138,0.159,0.128,0.135,0.157,0.148
0.128,0.123,0.124,0.125,0.131,0.158,0.150
0.159,0.131,0.121,0.127,0.142,0.151,0.149
0.120,0.130,0.118,0.131,0.163,0.141,0.152
0.170,0.145,0.128,0.126,0.146,0.150,0.149
0.134,0.133,0.116,0.137,0.143,0.166,0.160
0.135,0.137,0.145,0.123,0.138,0.154,0.148
0.140,0.123,0.137,0.147,0.147,0.161,0.143
0.158,0.134,0.141,0.125,0.156,0.146,0.147
0.141,0.123,0.133,0.139,0.164,0.144,0.150
0.143,0.153,0.128,0.152,0.141,0.145,0.143
0.137,0.141,0.118,0.150,0.125,0.147,0.151
0.175,0.113,0.138,0.120,0.118,0.149,0.158
0.125,0.125,0.140,0.131,0.140,0.143,0.148
0.134,0.136,0.119,0.134,0.136,0.153,0.155
0.147,0.126,0.122,0.136,0.203,0.150,0.141
0.131,0.120,0.124,0.137,0.193,0.139,0.147
0.127,0.133,0.143,0.128,0.162,0.163,0.153
0.157,0.122,0.125,0.137,0.132,0.146,0.146
0.134,0.138,0.141,0.134,0.124,0.140,0.136
0.124,0.135,0.129,0.113,0.128,0.182,0.151
0.148,0.137,0.134,0.141,0.128,0.136,0.130
0.138,0.133,0.143,0.129,0.113,0.171,0.155
0.133,0.135,0.144,0.130,0.153,0.161,0.146
0.160,0.129,0.165,0.132,0.162,0.147,0.155
0.125,0.129,0.141,0.116,0.133,0.190,0.146
0.150,0.143,0.128,0.123,0.162,0.138,0.151
0.127,0.139,0.132,0.128,0.140,0.145,0.151
0.132,0.124,0.177,0.142,0.180,0.170,0.168
0.124,0.129,0.128,0.141,0.141,0.143,0.157
0.137,0.132,0.132,0.130,0.153,0.139,0.154
0.135,0.134,0.133,0.130,0.142,0.157,0.168
0.136,0.118,0.119,0.123,0.143,0.161,0.171
0.146,0.147,0.124,0.129,0.139,0.153,0.151
0.131,0.132,0.121,0.143,0.135,0.140,0.148
0.160,0.131,0.129,0.139,0.295,0.156,0.160
0.164,0.130,0.118,0.137,0.126,0.156,0.143
0.123,0.143,0.136,0.126,0.122,0.158,0.162
0.146,0.115,0.139,0.150,0.126,0.150,0.152
0.120,0.139,0.127,0.117,0.140,0.150,0.147
0.124,0.127,0.134,0.148,0.129,0.154,0.152
0.127,0.136,0.129,0.140,0.116,0.155,0.162
0.135,0.152,0.124,0.135,0.123,0.162,0.151
0.118,0.115,0.135,0.117,0.130,0.143,0.148
0.129,0.138,0.138,0.124,0.138,0.171,0.166
0.137,0.130,0.131,0.155,0.116,0.158,0.155
0.147,0.156,0.152,0.129,0.126,0.147,0.153
0.140,0.154,0.123,0.133,0.144,0.142,0.175
0.139,0.123,0.135,0.132,0.116,0.169,0.144
0.130,0.123,0.131,0.128,0.127,0.143,0.147
0.134,0.123,0.127,0.122,0.136,0.150,0.158
0.126,0.127,0.133,0.131,0.125,0.163,0.148
0.124,0.134,0.154,0.138,0.123,0.156,0.163
0.146,0.119,0.143,0.111,0.149,0.161,0.138
0.120,0.143,0.156,0.145,0.131,0.149,0.177
0.134,0.136,0.130,0.150,0.121,0.156,0.158
0.135,0.136,0.130,0.144,0.149,0.155,0.140
0.131,0.138,0.128,0.141,0.129,0.171,0.169
0.131,0.135,0.123,0.146,0.142,0.149,0.153
