21.04812
160.68571
158.775
85.44571
1.87125
2.85286
1.41
2.85129
1.41038
2.60914
1.385
2.30729
1.99612
1.06943
2.48512
0.89143
2.499
1.45614
2.61
1.42443
2.59612
1.22443
2.79612
1.36714
2.81
1.36714
2.79612
1.35129
2.39925
1.637
1.44112
2.34186
0.855
2.526
1.36025
2.637
1.47125
2.65286
1.299
2.85286
1.38225
2.837
1.38225
2.837
1.39612
2.74186
1.385
1.90729
2.08512
0.78043
2.48512
1.20243
2.61
1.34514
2.61
1.22443
2.79612
1.33543
2.79612
1.36714
2.71
