0.06095	
0.54325	
0.96048	
0.91406	
0.25370	
0.01325,0.01548
0.01450	
0.01233	
0.01215	
0.01360	
0.01354	
0.01067	
0.01128	
0.01358	
0.01255	
0.01113	
0.01382	
0.01077	
0.01272	
0.01283	
0.01296	
0.01519	
0.01405	
0.01365	
0.01322	
0.01403	
0.01238	
0.01494	
0.01180	
0.01327	
0.01159	
0.01577	
0.01197	
0.01317	
0.01159	
0.01312	
0.01176	
0.01472	
0.01340	
0.01307	
0.01262	
0.01233	
0.01361	
0.01206	
0.01207	
0.01144	
0.01213	
0.01360	
0.01212	
0.01497	
0.01389	
0.01244	
0.01224	
0.01383	
0.01192	
0.01375	
0.01327	
0.01109	
0.01485	
0.01301	
0.01610	
