Iteración, tamaño, formato, id, enviadas, recibidas
2, 5,.jpg, 683725283, 35, 33
2, 5,.jpg, 1750091481, 63, 63
2, 5,.jpg, -853925305, 46, 45
2, 5,.jpg, 623396410, 58, 57
2, 5,.png, 1654568924, 22, 21
2, 5,.png, 1382747883, 29, 29
2, 5,.png, -467636889, 33, 33
2, 5,.png, 712860272, 28, 27
2, 5,.png, -779892690, 26, 25
2, 5,.png, 1893057899, 27, 27
2, 5,.png, -68218955, 31, 31
2, 5,.png, -1962768325, 33, 33
2, 5,.png, 1626803368, 30, 30
2, 5,.png, 2085702329, 30, 30
2, 5,.png, -491109173, 33, 33
2, 5,.png, -1022254116, 22, 21
2, 5,.png, -516506161, 33, 33
2, 5,.png, 1541340771, 25, 25
2, 5,.png, -1428212096, 23, 22
2, 0,.jpg, -487751157, 536, 536
2, 0,.jpg, -1075240714, 474, 474
2, 0,.jpg, -1379833599, 497, 497
2, 0,.jpg, 188900839, 522, 522
2, 0,.jpg, -755321251, 504, 504
2, 0,.jpg, -518040622, 520, 520
2, 0,.jpg, -1594522645, 539, 539
2, 0,.jpg, -28647776, 555, 555
2, 0,.jpg, -1097825252, 570, 570
2, 0,.jpg, 2123908055, 501, 501
2, 0,.jpg, 535249006, 541, 541
2, 0,.jpg, 940489726, 510, 510
2, 0,.jpg, -1700170250, 516, 516
2, 0,.jpg, -982529802, 557, 557
2, 0,.jpg, 1104055475, 515, 515
2, 0,.jpg, -1676491391, 540, 540
2, 0,.jpg, 1733363495, 533, 533
2, 0,.jpg, 416663960, 525, 525
2, 0,.jpg, 624143364, 515, 515
2, 0,.jpg, 1506421050, 522, 522
2, 0,.jpg, 1667535399, 505, 505
2, 0,.jpg, -72561304, 563, 563
2, 0,.jpg, -1967549164, 551, 551
2, 0,.jpg, 840716084, 511, 511
2, 0,.jpg, -889909278, 543, 543
2, 0,.jpg, 1003653828, 528, 528
2, 0,.jpg, -55486271, 587, 587
2, 0,.jpg, -954801937, 546, 546
2, 0,.jpg, 1358849333, 530, 530
2, 0,.jpg, 333870340, 531, 531
2, 0,.png, -1674850906, 456, 456
2, 0,.png, -416608379, 465, 465
2, 0,.png, 889552485, 469, 469
2, 0,.png, 1976959524, 482, 482
2, 0,.png, 1239769897, 469, 469
2, 0,.png, 1170571756, 468, 468
2, 0,.png, 453618313, 460, 460
2, 0,.png, 367154878, 446, 446
2, 0,.png, 1237491950, 482, 482
2, 0,.png, -865291769, 463, 463
2, 0,.png, 1707593193, 453, 453
2, 0,.png, 1987851699, 447, 447
2, 0,.png, -787208314, 457, 457
2, 0,.png, 320075112, 453, 453
2, 0,.png, -1127879580, 469, 469
2, 0,.png, 2017366231, 472, 472
2, 0,.png, -1092591136, 459, 459
2, 0,.png, 558701580, 426, 426
2, 0,.png, -1669184101, 452, 452
2, 0,.png, -1885312086, 457, 457
2, 0,.png, -248038123, 452, 452
2, 0,.png, -1788236780, 447, 447
2, 0,.png, -263053884, 497, 497
2, 0,.png, 1504876210, 446, 446
2, 0,.png, -1500302014, 447, 447
2, 0,.png, 1721268193, 460, 460
2, 0,.png, 1089015338, 494, 494
2, 0,.png, 171563968, 485, 485
2, 0,.png, 1496863073, 483, 483
2, 0,.png, 1707910015, 454, 454
2, 1,.jpg, 178951672, 277, 277
2, 1,.jpg, 1935566448, 260, 260
2, 1,.jpg, 1615082350, 291, 291
2, 1,.jpg, -9396405, 231, 231
2, 1,.jpg, 507952517, 278, 278
2, 1,.jpg, 747904850, 251, 251
2, 1,.jpg, 2018786985, 259, 259
2, 1,.jpg, 1255139541, 268, 268
2, 1,.jpg, -50824174, 268, 268
2, 1,.jpg, 494348725, 287, 287
2, 1,.jpg, 1711747448, 268, 268
2, 1,.jpg, -1342229916, 246, 246
2, 1,.jpg, -863558222, 267, 267
2, 1,.jpg, -1169989652, 273, 273
2, 1,.jpg, 1377279103, 255, 255
2, 1,.jpg, -1473261072, 276, 276
2, 1,.jpg, 1020540971, 267, 267
2, 1,.jpg, 1502457964, 264, 264
2, 1,.jpg, -659923362, 265, 265
2, 1,.jpg, 1230165956, 271, 271
2, 1,.jpg, 945349115, 258, 258
2, 1,.jpg, -743298213, 292, 292
2, 1,.jpg, 156208987, 280, 280
2, 1,.jpg, -1203111603, 266, 266
2, 1,.jpg, -2123275810, 288, 288
2, 1,.jpg, -636531754, 253, 253
2, 1,.jpg, -1450790234, 300, 300
2, 1,.jpg, 2123508607, 241, 241
2, 1,.jpg, 668209174, 305, 305
2, 1,.jpg, 1178198928, 322, 322
2, 1,.png, -862684433, 121, 121
2, 1,.png, 742216140, 121, 121
2, 1,.png, 781931024, 125, 125
2, 1,.png, -1077935500, 131, 131
2, 1,.png, -717177051, 127, 127
2, 1,.png, 775028533, 115, 115
2, 1,.png, 490168321, 124, 124
2, 1,.png, 1328751821, 143, 143
2, 1,.png, -802343734, 125, 125
2, 1,.png, 1284414304, 128, 128
2, 1,.png, 2045140828, 123, 123
2, 1,.png, 2023871866, 127, 127
2, 1,.png, -431165006, 129, 129
2, 1,.png, 1984654167, 120, 120
2, 1,.png, 915261087, 134, 134
2, 1,.png, 524224266, 134, 134
2, 1,.png, -426032530, 128, 128
2, 1,.png, -1393374614, 123, 123
2, 1,.png, 1219515023, 125, 125
2, 1,.png, 645358933, 138, 138
2, 1,.png, 1183187053, 141, 141
2, 1,.png, -179763657, 128, 128
2, 1,.png, -1292052311, 126, 126
2, 1,.png, -36329749, 135, 135
2, 1,.png, -275093565, 126, 126
2, 1,.png, 808122518, 124, 124
2, 1,.png, 2102123578, 136, 136
2, 1,.png, 1082505652, 143, 143
2, 1,.png, -2111105876, 128, 128
2, 1,.png, 1089038391, 127, 127
2, 2,.jpg, -1872505002, 164, 164
2, 2,.jpg, -1045946655, 141, 141
2, 2,.jpg, 1341415696, 126, 126
2, 2,.jpg, -2062957128, 124, 124
2, 2,.jpg, -46587718, 124, 124
2, 2,.jpg, -819518304, 111, 111
2, 2,.jpg, -783882179, 138, 138
2, 2,.jpg, -1611857740, 127, 127
2, 2,.jpg, -1269033504, 129, 129
2, 2,.jpg, 1861175129, 135, 135
2, 2,.jpg, -91868881, 149, 149
2, 2,.jpg, 1171761006, 126, 126
2, 2,.jpg, -1809772831, 143, 143
2, 2,.jpg, 558292328, 144, 144
2, 2,.jpg, -449765095, 136, 136
2, 2,.jpg, -1202585318, 138, 138
2, 2,.jpg, 658816403, 143, 143
2, 2,.jpg, 1852579233, 136, 136
2, 2,.jpg, -241179880, 117, 117
2, 2,.jpg, 408343812, 160, 160
2, 2,.jpg, -1350599550, 105, 105
2, 2,.jpg, -636142481, 117, 117
2, 2,.jpg, 1947907870, 112, 112
2, 2,.jpg, -1022209103, 153, 153
2, 2,.jpg, -2070431933, 150, 150
2, 2,.jpg, -768562313, 125, 125
2, 2,.jpg, 1301336997, 123, 123
2, 2,.jpg, -1917016434, 140, 140
2, 2,.jpg, 1214325070, 122, 122
2, 2,.jpg, -308097562, 125, 125
2, 2,.png, 1829562521, 62, 62
2, 2,.png, -1999352616, 40, 39
2, 2,.png, -1181783539, 47, 45
2, 2,.png, 1514595707, 75, 74
2, 2,.png, -1015133777, 38, 35
2, 2,.png, 1553482041, 35, 32
2, 2,.png, 510514600, 46, 45
2, 2,.png, 1870844132, 44, 41
2, 2,.png, 1101579936, 37, 36
2, 2,.png, -1034327727, 34, 32
2, 2,.png, 1897590681, 68, 68
2, 2,.png, 899977844, 40, 37
2, 2,.png, -18336522, 46, 45
2, 2,.png, -2123870645, 43, 41
2, 2,.png, 244827328, 63, 63
2, 2,.png, 300981382, 72, 71
2, 2,.png, 639761483, 49, 47
2, 2,.png, -519687627, 71, 70
2, 2,.png, 1536306913, 39, 37
2, 2,.png, 1811989867, 49, 49
2, 2,.png, 588282613, 47, 45
2, 2,.png, 1848167773, 67, 65
2, 2,.png, 991637904, 39, 37
2, 2,.png, 1389092220, 37, 35
2, 2,.png, -387826041, 71, 69
2, 2,.png, 1841881764, 40, 39
2, 2,.png, -1002072512, 33, 31
2, 2,.png, 1789327044, 44, 43
2, 2,.png, -1647300142, 45, 43
2, 2,.png, -2103444154, 67, 66
2, 3,.jpg, -242866879, 97, 97
2, 3,.jpg, 1248050902, 67, 67
2, 3,.jpg, -1735681854, 69, 69
2, 3,.jpg, -727926916, 74, 74
2, 3,.jpg, -524054440, 79, 79
2, 3,.jpg, 2052727342, 78, 78
2, 3,.jpg, -546640800, 78, 78
2, 3,.jpg, 2080663194, 67, 67
2, 3,.jpg, 457129616, 87, 87
2, 3,.jpg, -670851285, 88, 88
2, 3,.jpg, -1930963978, 90, 90
2, 3,.jpg, -2001418979, 77, 77
2, 3,.jpg, 830026227, 80, 80
2, 3,.jpg, 1163311260, 82, 82
2, 3,.jpg, 2079650892, 90, 90
2, 3,.jpg, -1853981584, 86, 86
2, 3,.jpg, 381380951, 91, 91
2, 3,.jpg, -2088683082, 68, 68
2, 3,.jpg, 858822392, 88, 88
2, 3,.jpg, -1634634563, 93, 93
2, 3,.jpg, -1953191794, 72, 72
2, 3,.jpg, 715709671, 77, 77
2, 3,.jpg, 85487003, 78, 78
2, 3,.jpg, 1338275746, 82, 82
2, 3,.jpg, -1284197407, 64, 64
2, 3,.jpg, 2069695224, 86, 86
2, 3,.jpg, -1269091740, 84, 84
2, 3,.jpg, -500308690, 94, 94
2, 3,.jpg, -1576651573, 77, 77
2, 3,.jpg, 1697958710, 84, 84
2, 3,.png, 1613074306, 53, 52
2, 3,.png, 1699591455, 24, 19
2, 3,.png, 168846036, 12, 8
2, 3,.png, -848718011, 20, 17
2, 3,.png, 492932290, 14, 10
2, 3,.png, 1443254638, 31, 27
2, 3,.png, -827537843, 25, 22
2, 3,.png, 90841191, 22, 19
2, 3,.png, 248899754, 40, 38
2, 3,.png, -851928614, 35, 32
2, 3,.png, 931322461, 16, 11
2, 3,.png, 709679480, 9, 4
2, 3,.png, -714904567, 27, 24
2, 3,.png, -645017672, 29, 28
2, 3,.png, 981829594, 10, 5
2, 3,.png, -1638541254, 47, 45
2, 3,.png, -946654467, 14, 10
2, 3,.png, -963995348, 19, 16
2, 3,.png, 1660645529, 14, 11
2, 3,.png, -59361170, 9, 5
2, 3,.png, 587291147, 17, 14
2, 3,.png, 2097408158, 38, 35
2, 3,.png, -736283799, 21, 17
2, 3,.png, 127180449, 24, 21
2, 3,.png, -706503924, 35, 31
2, 3,.png, 880342518, 13, 7
2, 3,.png, -873152971, 15, 10
2, 3,.png, -2086413578, 11, 7
2, 3,.png, -790034658, 10, 3
2, 3,.png, 2066044710, 24, 20
2, 4,.jpg, -143856024, 20, 16
2, 4,.jpg, -1523150817, 22, 20
2, 4,.jpg, -1712874504, 12, 7
2, 4,.jpg, 748323992, 33, 33
2, 4,.jpg, -314931778, 12, 7
2, 4,.jpg, 979210552, 33, 32
2, 4,.jpg, 1975926002, 18, 14
2, 4,.jpg, 399593122, 13, 8
2, 4,.jpg, -1632022384, 30, 30
2, 4,.jpg, -1471744638, 13, 8
2, 4,.jpg, 2044389848, 32, 32
2, 4,.jpg, -94269305, 26, 23
2, 4,.jpg, -931061229, 30, 29
2, 4,.jpg, -920731919, 10, 4
2, 4,.jpg, 361796997, 12, 7
2, 4,.jpg, 773242430, 9, 4
2, 4,.jpg, 1842702781, 13, 9
2, 4,.jpg, 938602314, 20, 18
2, 4,.jpg, -884831485, 37, 36
2, 4,.jpg, -1298618297, 17, 14
2, 4,.jpg, 724603962, 34, 33
2, 4,.jpg, 1002799637, 20, 16
2, 4,.jpg, -1562099702, 17, 12
2, 4,.jpg, -8842332, 15, 11
2, 4,.jpg, -2101723779, 9, 2
2, 4,.jpg, -1835991260, 23, 20
2, 4,.jpg, 1877440520, 32, 30
2, 4,.jpg, 1851444520, 9, 4
2, 4,.jpg, 778342115, 26, 24
2, 4,.jpg, -497284326, 24, 21
2, 4,.png, -53089090, 24, 22
2, 4,.png, -1111744112, 29, 28
2, 4,.png, 2104939715, 24, 22
2, 4,.png, -1599643726, 36, 36
2, 4,.png, -1796678466, 12, 8
2, 4,.png, -1468821537, 12, 8
2, 4,.png, 1912372018, 9, 4
2, 4,.png, 1423773267, 9, 4
2, 4,.png, -1219916456, 34, 33
2, 4,.png, -1207038901, 28, 26
2, 4,.png, 1401913502, 13, 9
2, 4,.png, 1677782213, 24, 22
2, 4,.png, -1100135994, 36, 36
2, 4,.png, -1970532, 14, 10
2, 4,.png, 1133612516, 26, 24
2, 4,.png, 1769789749, 35, 34
2, 4,.png, 651464744, 9, 4
2, 4,.png, -1029026808, 18, 15
2, 4,.png, -3996179, 19, 17
2, 4,.png, 366997827, 17, 14
2, 4,.png, -1984749006, 10, 5
2, 4,.png, -40800530, 13, 9
2, 4,.png, 668280266, 13, 9
2, 4,.png, -1880112274, 21, 19
2, 4,.png, 1043719142, 18, 16
2, 4,.png, 1570499695, 29, 28
2, 4,.png, -366444846, 21, 19
2, 4,.png, 1242243277, 16, 13
2, 4,.png, 940420991, 20, 18
2, 4,.png, 858762007, 15, 11
3, 4,.jpg, 125404437, 27, 26
3, 4,.jpg, -1990826412, 10, 5
3, 4,.jpg, 2145019002, 33, 32
3, 4,.jpg, -178961405, 17, 14
3, 4,.jpg, -1843429697, 12, 8
3, 4,.jpg, -623229543, 32, 32
3, 4,.jpg, -1698041414, 36, 36
3, 4,.jpg, 1567400866, 10, 5
3, 4,.jpg, -907031940, 9, 4
3, 4,.jpg, -67047651, 23, 22
3, 4,.jpg, -1332047662, 12, 8
3, 4,.jpg, -541870375, 21, 18
3, 4,.jpg, 408459059, 22, 20
3, 4,.jpg, 1247502081, 29, 28
3, 4,.jpg, -1391384851, 28, 26
3, 4,.jpg, 1446213384, 30, 29
3, 4,.jpg, -2123170734, 10, 5
3, 4,.jpg, -2144933698, 32, 32
3, 4,.jpg, 994237039, 24, 22
3, 4,.jpg, 1658381942, 10, 5
3, 4,.jpg, 817778568, 12, 8
3, 4,.jpg, 267034981, 15, 11
3, 4,.jpg, -1167234564, 23, 21
3, 4,.jpg, 1925257425, 37, 37
3, 4,.jpg, -387629487, 37, 37
3, 4,.jpg, 648700906, 9, 4
3, 4,.jpg, -1932997786, 8, 2
3, 4,.jpg, 1670436818, 10, 5
3, 4,.jpg, 1197942211, 9, 3
3, 4,.jpg, 1799826287, 27, 26
3, 4,.png, 632968488, 24, 22
3, 4,.png, 1144944841, 9, 4
3, 4,.png, 2136709951, 34, 33
3, 4,.png, 314805199, 34, 34
3, 4,.png, 584268223, 14, 10
3, 4,.png, 411765371, 19, 17
3, 4,.png, 941156292, 16, 12
3, 4,.png, 1328705620, 10, 5
3, 4,.png, -83029456, 9, 4
3, 4,.png, -1011956315, 28, 26
3, 4,.png, 1752573012, 10, 5
3, 4,.png, 1993746926, 22, 19
3, 4,.png, 965650598, 10, 5
3, 4,.png, -836714826, 22, 19
3, 4,.png, 1262906129, 32, 31
3, 4,.png, 642684229, 10, 5
3, 4,.png, 353154025, 38, 38
3, 4,.png, 677484602, 32, 31
3, 4,.png, 1604181849, 27, 26
3, 4,.png, 2137557969, 25, 22
3, 4,.png, 107182953, 10, 5
3, 4,.png, 195249288, 32, 31
3, 4,.png, -797979519, 10, 6
3, 4,.png, -1063159429, 22, 20
3, 4,.png, -844094446, 17, 15
3, 4,.png, -1660893408, 24, 23
3, 4,.png, 723565004, 30, 29
3, 4,.png, 235920505, 13, 9
3, 4,.png, -1185750067, 15, 11
3, 4,.png, 1840408659, 14, 10
3, 5,.jpg, -1368598271, 24, 24
3, 5,.jpg, -1125411022, 30, 30
3, 5,.jpg, -1044540425, 25, 25
3, 5,.jpg, -871377266, 28, 28
3, 5,.jpg, -1807584190, 19, 18
3, 5,.jpg, 206216866, 27, 27
3, 5,.jpg, 130856730, 31, 31
3, 5,.jpg, -1371864181, 25, 25
3, 5,.jpg, 1632374590, 28, 27
3, 5,.jpg, 1951015537, 24, 23
3, 5,.jpg, -1162454886, 29, 29
3, 5,.jpg, 542869998, 27, 27
3, 5,.jpg, 1097406343, 32, 32
3, 5,.jpg, -1348692302, 27, 27
3, 5,.jpg, -530279057, 21, 20
3, 5,.png, 1955000000, 32, 32
3, 5,.png, -227112679, 32, 32
3, 5,.png, -614685042, 28, 28
3, 5,.png, -1324680894, 32, 32
3, 5,.png, 99586270, 19, 17
3, 5,.png, -1070475716, 29, 29
3, 5,.png, -317379297, 23, 22
3, 5,.png, -284295896, 23, 22
3, 5,.png, 368499808, 33, 33
3, 5,.png, -1058986037, 32, 32
3, 5,.png, 2004793390, 32, 32
3, 5,.png, -456550939, 19, 17
3, 5,.png, 1293866019, 29, 29
3, 5,.png, -100225241, 31, 31
3, 5,.png, 223990953, 30, 30
3, 0,.jpg, -42775163, 547, 547
3, 0,.jpg, 2046660570, 536, 536
3, 0,.jpg, 180619598, 557, 557
3, 0,.jpg, 171459042, 504, 504
3, 0,.jpg, -1896225613, 501, 501
3, 0,.jpg, 961001641, 529, 529
3, 0,.jpg, -147451646, 467, 467
3, 0,.jpg, 691250526, 525, 525
3, 0,.jpg, 1799161614, 514, 514
3, 0,.jpg, -261792450, 540, 540
3, 0,.jpg, -1340133715, 508, 508
3, 0,.jpg, 84884697, 499, 499
3, 0,.jpg, -23163460, 539, 539
3, 0,.jpg, -90784272, 485, 485
3, 0,.jpg, -2015571963, 575, 575
3, 0,.jpg, -30859237, 552, 552
3, 0,.jpg, 1283467656, 575, 575
3, 0,.jpg, -153396300, 521, 521
3, 0,.jpg, -1507150130, 544, 544
3, 0,.jpg, 1767875497, 563, 563
3, 0,.jpg, -207146771, 509, 509
3, 0,.jpg, 903004031, 515, 515
3, 0,.jpg, -1521922602, 491, 491
3, 0,.jpg, -539499649, 523, 523
3, 0,.jpg, 830092420, 574, 574
3, 0,.jpg, 1635445374, 554, 554
3, 0,.jpg, 1749734498, 517, 517
3, 0,.jpg, -1520467554, 526, 526
3, 0,.jpg, 822132496, 511, 511
3, 0,.jpg, 84069735, 529, 529
3, 0,.png, 559908653, 493, 493
3, 0,.png, 455294811, 465, 465
3, 0,.png, 745252016, 450, 450
3, 0,.png, -985394627, 465, 465
3, 0,.png, 1800615421, 455, 455
3, 0,.png, -1757244047, 446, 446
3, 0,.png, -129972730, 475, 475
3, 0,.png, -933133989, 457, 457
3, 0,.png, 1144088084, 453, 453
3, 0,.png, 973554629, 463, 463
3, 0,.png, -907524629, 448, 448
3, 0,.png, -516014338, 480, 480
3, 0,.png, -519640428, 437, 437
3, 0,.png, -2039941692, 468, 468
3, 0,.png, 741412565, 482, 482
3, 0,.png, -823174274, 476, 476
3, 0,.png, 1302330547, 459, 459
3, 0,.png, -998492515, 459, 459
3, 0,.png, 583607107, 454, 454
3, 0,.png, -295738327, 469, 469
3, 0,.png, 1633510555, 435, 435
3, 0,.png, -1108684269, 438, 438
3, 0,.png, -359421971, 462, 462
3, 0,.png, 768831193, 500, 500
3, 0,.png, 1852267460, 455, 455
3, 0,.png, 689077917, 474, 474
3, 0,.png, 518413222, 459, 459
3, 0,.png, -153091819, 460, 460
3, 0,.png, 1730717868, 451, 451
3, 0,.png, 2125314962, 452, 452
3, 1,.jpg, 2113842808, 267, 267
3, 1,.jpg, -554817326, 296, 296
3, 1,.jpg, 389679992, 246, 246
3, 1,.jpg, 1119988833, 268, 268
3, 1,.jpg, 1615026897, 268, 268
3, 1,.jpg, -1700440538, 263, 263
3, 1,.jpg, 350616483, 263, 263
3, 1,.jpg, 1301512413, 252, 252
3, 1,.jpg, -593877106, 270, 270
3, 1,.jpg, 1790543352, 271, 271
3, 1,.jpg, -2073739619, 293, 293
3, 1,.jpg, 561403470, 255, 255
3, 1,.jpg, 1702433328, 248, 248
3, 1,.jpg, -965250157, 283, 283
3, 1,.jpg, 513925460, 275, 275
3, 1,.jpg, 1179093740, 270, 270
3, 1,.jpg, 1478044985, 225, 225
3, 1,.jpg, 431839220, 281, 281
3, 1,.jpg, 195929941, 267, 267
3, 1,.jpg, 533866645, 265, 265
3, 1,.jpg, 1459949445, 275, 275
3, 1,.jpg, -1463260939, 285, 285
3, 1,.jpg, 816756816, 248, 248
3, 1,.jpg, -576483137, 247, 247
3, 1,.jpg, 928994099, 267, 267
3, 1,.jpg, -250141402, 252, 252
3, 1,.jpg, 2008489509, 265, 265
3, 1,.jpg, -1991773027, 276, 276
3, 1,.jpg, -855004688, 275, 275
3, 1,.jpg, 282660620, 284, 284
3, 1,.png, -1376415641, 131, 131
3, 1,.png, 133945828, 142, 142
3, 1,.png, 302166663, 130, 130
3, 1,.png, 1978911878, 127, 127
3, 1,.png, 1194190208, 128, 128
3, 1,.png, 1922694770, 124, 124
3, 1,.png, 475701666, 113, 113
3, 1,.png, -403879495, 135, 135
3, 1,.png, 1497912696, 127, 127
3, 1,.png, 2116891506, 122, 122
3, 1,.png, 1361418026, 121, 121
3, 1,.png, 424101989, 132, 132
3, 1,.png, -1929591194, 125, 125
3, 1,.png, 539303382, 129, 129
3, 1,.png, 631311914, 136, 136
3, 1,.png, 1559893881, 135, 135
3, 1,.png, -676863385, 125, 125
3, 1,.png, -1287846819, 128, 128
3, 1,.png, -1439856011, 128, 128
3, 1,.png, 1586898392, 120, 120
3, 1,.png, -1720541520, 122, 122
3, 1,.png, 1198996179, 124, 124
3, 1,.png, 581027881, 127, 127
3, 1,.png, 2137164354, 125, 125
3, 1,.png, 394474993, 130, 130
3, 1,.png, -483721996, 127, 127
3, 1,.png, 854475598, 130, 130
3, 1,.png, 1878061741, 122, 122
3, 1,.png, 1063296965, 135, 135
3, 1,.png, 161576121, 112, 112
3, 2,.jpg, -87311679, 153, 153
3, 2,.jpg, -716478513, 134, 134
3, 2,.jpg, 1650140573, 138, 138
3, 2,.jpg, -101906796, 133, 133
3, 2,.jpg, 15303722, 115, 115
3, 2,.jpg, -2093802486, 137, 137
3, 2,.jpg, 1689809045, 152, 152
3, 2,.jpg, 1569494342, 123, 123
3, 2,.jpg, 805547387, 138, 138
3, 2,.jpg, -123249439, 142, 142
3, 2,.jpg, -1831207205, 145, 145
3, 2,.jpg, -1837629592, 127, 127
3, 2,.jpg, 2086963875, 134, 134
3, 2,.jpg, 918796251, 124, 124
3, 2,.jpg, 1033940984, 133, 133
3, 2,.jpg, -1344228061, 124, 124
3, 2,.jpg, -302118593, 137, 137
3, 2,.jpg, -1641728963, 112, 112
3, 2,.jpg, 1548520039, 151, 151
3, 2,.jpg, -1388937002, 132, 132
3, 2,.jpg, -18564397, 110, 110
3, 2,.jpg, 1476069477, 131, 131
3, 2,.jpg, 1571263512, 129, 129
3, 2,.jpg, -1407730813, 132, 132
3, 2,.jpg, -1717554698, 141, 141
3, 2,.jpg, 1356039070, 144, 144
3, 2,.jpg, -434156835, 151, 151
3, 2,.jpg, -38169074, 129, 129
3, 2,.jpg, -96398054, 155, 155
3, 2,.jpg, 1956101300, 133, 133
3, 2,.png, -1645151484, 61, 60
3, 2,.png, -1672731814, 53, 52
3, 2,.png, -582763382, 50, 49
3, 2,.png, -27214452, 50, 49
3, 2,.png, 1189806874, 65, 65
3, 2,.png, 283536475, 64, 63
3, 2,.png, -886354457, 67, 66
3, 2,.png, -1134819873, 56, 55
3, 2,.png, 1015502783, 55, 54
3, 2,.png, 1350689977, 63, 62
3, 2,.png, 2015078612, 45, 44
3, 2,.png, 1633210004, 50, 49
3, 2,.png, -1399076240, 64, 64
3, 2,.png, -1096760092, 60, 60
3, 2,.png, 1540588995, 57, 56
3, 2,.png, 266915765, 56, 55
3, 2,.png, -297329029, 56, 56
3, 2,.png, -1959159112, 61, 60
3, 2,.png, -1575429999, 65, 64
3, 2,.png, 1193724887, 55, 54
3, 2,.png, -1686508741, 65, 64
3, 2,.png, 325939566, 56, 55
3, 2,.png, 1025752450, 53, 52
3, 2,.png, -1316873753, 50, 49
3, 2,.png, 482394520, 80, 80
3, 2,.png, 361150135, 61, 60
3, 2,.png, 977974161, 59, 59
3, 2,.png, -234325282, 55, 54
3, 2,.png, 1403905647, 61, 61
3, 2,.png, -1108058520, 64, 64
3, 3,.jpg, 777970678, 66, 66
3, 3,.jpg, -1068946128, 59, 59
3, 3,.jpg, -176717092, 73, 73
3, 3,.jpg, -576852526, 82, 82
3, 3,.jpg, -799222284, 68, 68
3, 3,.jpg, -1160184465, 65, 65
3, 3,.jpg, 1550659618, 73, 73
3, 3,.jpg, -1544770244, 83, 83
3, 3,.jpg, 1166143817, 79, 79
3, 3,.jpg, -1448046393, 68, 68
3, 3,.jpg, 978573029, 109, 109
3, 3,.jpg, 1126920285, 81, 81
3, 3,.jpg, -500903733, 71, 71
3, 3,.jpg, 614063401, 89, 89
3, 3,.jpg, -1516819296, 98, 98
3, 3,.jpg, -2050484554, 82, 82
3, 3,.jpg, -1080524621, 61, 61
3, 3,.jpg, 1549691578, 90, 90
3, 3,.jpg, -1245312819, 54, 54
3, 3,.jpg, -320543722, 76, 76
3, 3,.jpg, -2096281133, 67, 67
3, 3,.jpg, 502104102, 70, 70
3, 3,.jpg, 255197936, 66, 66
3, 3,.jpg, -1702834951, 70, 70
3, 3,.jpg, -174846053, 74, 74
3, 3,.jpg, -559145036, 89, 89
3, 3,.jpg, -689571962, 95, 95
3, 3,.jpg, -813183631, 101, 101
3, 3,.jpg, -272880542, 85, 85
3, 3,.jpg, 644595569, 52, 52
3, 3,.png, -1613727744, 23, 20
3, 3,.png, 1005134945, 10, 4
3, 3,.png, -642031706, 7, 2
3, 3,.png, -2125281715, 30, 26
3, 3,.png, -822441697, 12, 8
3, 3,.png, 41428243, 18, 17
3, 3,.png, 1041442173, 34, 32
3, 3,.png, 1622020479, 9, 4
3, 3,.png, -456434647, 46, 44
3, 3,.png, 1906264898, 17, 14
3, 3,.png, 60130281, 8, 4
3, 3,.png, 1182137520, 17, 15
3, 3,.png, 1721976133, 6, 2
3, 3,.png, 557485213, 10, 6
3, 3,.png, -745548522, 13, 10
3, 3,.png, -395425726, 33, 31
3, 3,.png, 198481678, 7, 2
3, 3,.png, 2079719055, 44, 41
3, 3,.png, -1441798409, 7, 0
3, 3,.png, -1605190899, 7, 1
3, 3,.png, 1666202618, 26, 23
3, 3,.png, 2043140291, 16, 11
3, 3,.png, -221450311, 20, 16
3, 3,.png, -1722666147, 16, 10
3, 3,.png, -1333854638, 19, 14
3, 3,.png, 1786267331, 7, 2
3, 3,.png, -1961526966, 9, 4
3, 3,.png, -1585943361, 27, 21
3, 3,.png, 1209591271, 25, 21
3, 3,.png, 1608015515, 11, 5
4, 1,.jpg, 33679209, 174, 174
4, 1,.jpg, -1245003267, 190, 190
4, 1,.jpg, 3536480, 187, 187
4, 1,.jpg, -1306981431, 198, 198
4, 1,.jpg, 1152021551, 176, 176
4, 1,.jpg, 1005599443, 179, 179
4, 1,.jpg, 258016380, 187, 187
4, 1,.jpg, 1668366993, 210, 210
4, 1,.jpg, -68607351, 236, 236
4, 1,.jpg, 1309291019, 195, 195
4, 1,.jpg, 1491187519, 179, 179
4, 1,.jpg, 565403257, 196, 196
4, 1,.jpg, 306277204, 230, 230
4, 1,.jpg, 1523356145, 198, 198
4, 1,.jpg, -1846988322, 197, 197
4, 1,.jpg, 108196457, 213, 213
4, 1,.jpg, -1029978584, 210, 210
4, 1,.jpg, -1089569992, 166, 166
4, 1,.jpg, 605104571, 151, 151
4, 1,.jpg, -2095977933, 135, 135
4, 1,.jpg, -623808853, 154, 154
4, 1,.jpg, 262293058, 216, 216
4, 1,.jpg, -2016921844, 202, 202
4, 1,.jpg, -990666221, 172, 172
4, 1,.jpg, 1123377308, 214, 214
4, 1,.jpg, 2049487956, 198, 198
4, 1,.jpg, 1316253163, 195, 195
4, 1,.jpg, -1595687136, 230, 230
4, 1,.jpg, 1140994495, 170, 170
4, 1,.jpg, 673974246, 222, 222
