sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-15 17:25:40,536
2025-04-15 17:26:00,509
2025-04-15 17:26:20,536
2025-04-15 17:26:40,525
2025-04-15 17:27:00,526
2025-04-15 17:27:20,535
2025-04-15 17:27:40,522
2025-04-15 17:28:00,488
2025-04-15 17:28:20,519
2025-04-15 17:28:40,562
2025-04-15 17:29:00,554
2025-04-15 17:29:20,547
2025-04-15 17:29:40,517
2025-04-15 17:30:00,522
2025-04-15 17:30:20,554
2025-04-15 17:30:40,549
2025-04-15 17:31:00,543
2025-04-15 17:31:20,538
2025-04-15 17:31:40,530
2025-04-15 17:32:00,473
2025-04-15 17:32:20,549
2025-04-15 17:32:40,499
2025-04-15 17:33:00,519
2025-04-15 17:33:20,1.11
2025-04-15 17:33:40,1.11
2025-04-15 17:34:00,3.11
2025-04-15 17:34:20,3.11
2025-04-15 17:34:40,3.11
2025-04-15 17:35:00,3.11
2025-04-15 17:35:20,194
2025-04-15 17:35:40,186
2025-04-15 17:36:00,309
2025-04-15 17:36:20,314
2025-04-15 17:36:40,388
2025-04-15 17:37:00,342
2025-04-15 17:37:20,470
2025-04-15 17:37:40,462
2025-04-15 17:38:00,514
2025-04-15 17:38:20,512
2025-04-15 17:38:40,484
2025-04-15 17:39:00,534
2025-04-15 17:39:20,506
2025-04-15 17:39:40,524
2025-04-15 17:40:00,539
2025-04-15 17:40:20,536
2025-04-15 17:40:40,532
2025-04-15 17:41:00,530
2025-04-15 17:41:20,496
2025-04-15 17:41:40,527
2025-04-15 17:42:00,495
2025-04-15 17:42:20,521
2025-04-15 17:42:40,483
2025-04-15 17:43:00,516
2025-04-15 17:43:20,452
2025-04-15 17:43:40,510
2025-04-15 17:44:00,524
2025-04-15 17:44:20,527
2025-04-15 17:44:40,518
2025-04-15 17:45:00,524
2025-04-15 17:45:20,522
2025-04-15 17:45:40,522
2025-04-15 17:46:00,501
2025-04-15 17:46:20,520
2025-04-15 17:46:40,543
2025-04-15 17:47:00,518
2025-04-15 17:47:20,491
2025-04-15 17:47:40,546
2025-04-15 17:48:00,487
2025-04-15 17:48:20,553
2025-04-15 17:48:40,495
2025-04-15 17:49:00,528
2025-04-15 17:49:20,456
2025-04-15 17:49:40,535
2025-04-15 17:50:00,520
2025-04-15 17:50:20,1.11
2025-04-15 17:50:40,1.11
2025-04-15 17:51:00,1.11
2025-04-15 17:51:20,1.11
2025-04-15 17:51:40,1.11
2025-04-15 17:52:00,1.11
2025-04-15 17:52:20,191
2025-04-15 17:52:40,187
2025-04-15 17:53:00,283
2025-04-15 17:53:20,273
2025-04-15 17:53:40,395
2025-04-15 17:54:00,384
2025-04-15 17:54:20,489
2025-04-15 17:54:40,445
2025-04-15 17:55:00,488
2025-04-15 17:55:20,498
2025-04-15 17:55:40,513
2025-04-15 17:56:00,514
2025-04-15 17:56:20,530
2025-04-15 17:56:40,526
2025-04-15 17:57:00,514
2025-04-15 17:57:20,545
2025-04-15 17:57:40,541
2025-04-15 17:58:00,549
2025-04-15 17:58:20,513
2025-04-15 17:58:40,507
2025-04-15 17:59:00,535
2025-04-15 17:59:20,500
2025-04-15 17:59:40,529
2025-04-15 18:00:00,507
2025-04-15 18:00:20,515
2025-04-15 18:00:40,558
2025-04-15 18:01:00,543
2025-04-15 18:01:20,527
2025-04-15 18:01:40,530
2025-04-15 18:02:00,547
2025-04-15 18:02:20,544
2025-04-15 18:02:40,466
2025-04-15 18:03:00,526
2025-04-15 18:03:20,503
2025-04-15 18:03:40,556
2025-04-15 18:04:00,497
2025-04-15 18:04:20,531
2025-04-15 18:04:40,471
2025-04-15 18:05:00,538
2025-04-15 18:05:20,543
2025-04-15 18:05:40,523
2025-04-15 18:06:00,535
2025-04-15 18:06:20,531
2025-04-15 18:06:40,510
2025-04-15 18:07:00,490
