sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:19:00,1
2025-04-05 18:19:01,1
2025-04-05 18:19:02,1
2025-04-05 18:19:03,1
2025-04-05 18:19:04,1
2025-04-05 18:19:05,1
2025-04-05 18:19:06,1
2025-04-05 18:19:07,1
2025-04-05 18:19:08,1
2025-04-05 18:19:09,1
2025-04-05 18:19:10,1
2025-04-05 18:19:11,1
2025-04-05 18:19:12,1
2025-04-05 18:19:13,1
2025-04-05 18:19:14,1
2025-04-05 18:19:15,1
2025-04-05 18:19:16,1
2025-04-05 18:19:17,1
2025-04-05 18:19:18,1
2025-04-05 18:19:19,1
2025-04-05 18:19:20,1
2025-04-05 18:19:21,1
2025-04-05 18:19:22,1
2025-04-05 18:19:23,1
2025-04-05 18:19:24,1
2025-04-05 18:19:25,1
2025-04-05 18:19:26,1
2025-04-05 18:19:27,1
2025-04-05 18:19:28,1
2025-04-05 18:19:29,1
2025-04-05 18:19:30,1
2025-04-05 18:19:31,1
2025-04-05 18:19:32,1
2025-04-05 18:19:33,1
2025-04-05 18:19:34,1
2025-04-05 18:19:35,1
2025-04-05 18:19:36,1
2025-04-05 18:19:37,1
2025-04-05 18:19:38,1
2025-04-05 18:19:39,1
2025-04-05 18:19:40,1
2025-04-05 18:19:41,2
2025-04-05 18:19:42,2
2025-04-05 18:19:43,2
2025-04-05 18:19:44,2
2025-04-05 18:19:45,2
2025-04-05 18:19:46,2
2025-04-05 18:19:47,2
2025-04-05 18:19:48,2
2025-04-05 18:19:49,2
2025-04-05 18:19:50,2
2025-04-05 18:19:51,2
2025-04-05 18:19:52,2
2025-04-05 18:19:53,2
2025-04-05 18:19:54,2
2025-04-05 18:19:55,2
2025-04-05 18:19:56,2
2025-04-05 18:19:57,2
2025-04-05 18:19:58,2
2025-04-05 18:19:59,2
2025-04-05 18:20:00,2
2025-04-05 18:20:01,2
2025-04-05 18:20:02,2
2025-04-05 18:20:03,2
2025-04-05 18:20:04,2
2025-04-05 18:20:05,2
2025-04-05 18:20:06,2
2025-04-05 18:20:07,2
2025-04-05 18:20:08,2
2025-04-05 18:20:09,2
2025-04-05 18:20:10,2
2025-04-05 18:20:11,1
2025-04-05 18:20:12,1
2025-04-05 18:20:13,1
2025-04-05 18:20:14,1
2025-04-05 18:20:15,1
2025-04-05 18:20:16,1
2025-04-05 18:20:17,1
2025-04-05 18:20:18,1
2025-04-05 18:20:19,1
2025-04-05 18:20:20,1
2025-04-05 18:20:21,1
2025-04-05 18:20:22,1
2025-04-05 18:20:23,1
2025-04-05 18:20:24,1
2025-04-05 18:20:25,1
2025-04-05 18:20:26,1
2025-04-05 18:20:27,1
2025-04-05 18:20:28,1
2025-04-05 18:20:29,1
2025-04-05 18:20:30,1
2025-04-05 18:20:31,1
2025-04-05 18:20:32,1
2025-04-05 18:20:33,1
2025-04-05 18:20:34,1
2025-04-05 18:20:35,1
2025-04-05 18:20:36,1
2025-04-05 18:20:37,1
2025-04-05 18:20:38,1
2025-04-05 18:20:39,1
2025-04-05 18:20:40,1
2025-04-05 18:20:41,1
2025-04-05 18:20:42,1
2025-04-05 18:20:43,1
2025-04-05 18:20:44,1
2025-04-05 18:20:45,1
2025-04-05 18:20:46,1
2025-04-05 18:20:47,1
2025-04-05 18:20:48,1
2025-04-05 18:20:49,1
2025-04-05 18:20:50,1
2025-04-05 18:20:51,1
2025-04-05 18:20:52,1
2025-04-05 18:20:53,1
2025-04-05 18:20:54,1
2025-04-05 18:20:55,1
2025-04-05 18:20:56,1
2025-04-05 18:20:57,1
2025-04-05 18:20:58,1
2025-04-05 18:20:59,1
2025-04-05 18:21:00,1
2025-04-05 18:21:01,1
2025-04-05 18:21:02,1
2025-04-05 18:21:03,1
2025-04-05 18:21:04,1
2025-04-05 18:21:05,1
2025-04-05 18:21:06,1
2025-04-05 18:21:07,1
2025-04-05 18:21:08,1
2025-04-05 18:21:09,1
2025-04-05 18:21:10,1
2025-04-05 18:21:11,1
2025-04-05 18:21:12,1
2025-04-05 18:21:13,1
2025-04-05 18:21:14,1
2025-04-05 18:21:15,1
2025-04-05 18:21:16,1
2025-04-05 18:21:17,1
2025-04-05 18:21:18,1
2025-04-05 18:21:19,1
2025-04-05 18:21:20,1
2025-04-05 18:21:21,1
2025-04-05 18:21:22,1
2025-04-05 18:21:23,1
2025-04-05 18:21:24,1
2025-04-05 18:21:25,1
2025-04-05 18:21:26,1
2025-04-05 18:21:27,1
2025-04-05 18:21:28,1
2025-04-05 18:21:29,1
2025-04-05 18:21:30,1
2025-04-05 18:21:31,1
2025-04-05 18:21:32,1
2025-04-05 18:21:33,1
2025-04-05 18:21:34,1
2025-04-05 18:21:35,1
2025-04-05 18:21:36,1
2025-04-05 18:21:37,1
2025-04-05 18:21:38,1
2025-04-05 18:21:39,1
2025-04-05 18:21:40,1
2025-04-05 18:21:41,1
