sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 20:02:00,0
2025-04-05 20:02:01,0.111
2025-04-05 20:02:02,1
2025-04-05 20:02:03,2.11
2025-04-05 20:02:04,3.22
2025-04-05 20:02:05,4.33
2025-04-05 20:02:06,13.5
2025-04-05 20:02:07,14.6
2025-04-05 20:02:08,15.8
2025-04-05 20:02:09,16.9
2025-04-05 20:02:10,17.9
2025-04-05 20:02:11,19.7
2025-04-05 20:02:12,19.6
2025-04-05 20:02:13,19.6
2025-04-05 20:02:14,19.6
2025-04-05 20:02:15,19.8
2025-04-05 20:02:16,19.9
2025-04-05 20:02:17,20.0
2025-04-05 20:02:18,19.9
2025-04-05 20:02:19,19.9
2025-04-05 20:02:20,19.9
2025-04-05 20:02:21,20.0
2025-04-05 20:02:22,19.8
2025-04-05 20:02:23,19.8
2025-04-05 20:02:24,19.6
2025-04-05 20:02:25,19.7
2025-04-05 20:02:26,19.0
2025-04-05 20:02:27,19.1
2025-04-05 20:02:28,19.1
2025-04-05 20:02:29,19.1
2025-04-05 20:02:30,19.1
2025-04-05 20:02:31,19.7
2025-04-05 20:02:32,19.6
2025-04-05 20:02:33,19.8
2025-04-05 20:02:34,19.7
2025-04-05 20:02:35,19.7
2025-04-05 20:02:36,19.6
2025-04-05 20:02:37,19.7
2025-04-05 20:02:38,19.6
2025-04-05 20:02:39,19.4
2025-04-05 20:02:40,19.1
2025-04-05 20:02:41,18.3
2025-04-05 20:02:42,18.0
2025-04-05 20:02:43,17.2
2025-04-05 20:02:44,16.1
2025-04-05 20:02:45,15.1
2025-04-05 20:02:46,8.29
2025-04-05 20:02:47,7.29
2025-04-05 20:02:48,6.40
2025-04-05 20:02:49,5.51
2025-04-05 20:02:50,4.51
2025-04-05 20:02:51,0.222
2025-04-05 20:02:52,0
2025-04-05 20:02:53,0
2025-04-05 20:02:54,0
2025-04-05 20:02:55,0
2025-04-05 20:02:56,0
2025-04-05 20:02:57,0
2025-04-05 20:02:58,0
2025-04-05 20:02:59,0
2025-04-05 20:03:00,0
2025-04-05 20:03:01,0
2025-04-05 20:03:02,0
2025-04-05 20:03:03,0
2025-04-05 20:03:04,0
2025-04-05 20:03:05,0
2025-04-05 20:03:06,0
2025-04-05 20:03:07,0
2025-04-05 20:03:08,0
2025-04-05 20:03:09,0
2025-04-05 20:03:10,0
2025-04-05 20:03:11,0
2025-04-05 20:03:12,0
2025-04-05 20:03:13,0
2025-04-05 20:03:14,0
2025-04-05 20:03:15,0
2025-04-05 20:03:16,0
2025-04-05 20:03:17,0
2025-04-05 20:03:18,0
2025-04-05 20:03:19,0
2025-04-05 20:03:20,0
2025-04-05 20:03:21,0
2025-04-05 20:03:22,0
2025-04-05 20:03:23,0
2025-04-05 20:03:24,0
2025-04-05 20:03:25,0
2025-04-05 20:03:26,0
2025-04-05 20:03:27,0
2025-04-05 20:03:28,0
2025-04-05 20:03:29,0
2025-04-05 20:03:30,0
2025-04-05 20:03:31,0
2025-04-05 20:03:32,0
2025-04-05 20:03:33,0
2025-04-05 20:03:34,0
2025-04-05 20:03:35,0
2025-04-05 20:03:36,0
2025-04-05 20:03:37,0
2025-04-05 20:03:38,0
2025-04-05 20:03:39,0
2025-04-05 20:03:40,0
2025-04-05 20:03:41,0
2025-04-05 20:03:42,0
2025-04-05 20:03:43,0
2025-04-05 20:03:44,0
2025-04-05 20:03:45,0
2025-04-05 20:03:46,0
2025-04-05 20:03:47,0
2025-04-05 20:03:48,0
2025-04-05 20:03:49,0
2025-04-05 20:03:50,0
2025-04-05 20:03:51,0
2025-04-05 20:03:52,0
2025-04-05 20:03:53,0
2025-04-05 20:03:54,0
2025-04-05 20:03:55,0
2025-04-05 20:03:56,0
2025-04-05 20:03:57,0
2025-04-05 20:03:58,0
2025-04-05 20:03:59,0
2025-04-05 20:04:00,0
2025-04-05 20:04:01,0
2025-04-05 20:04:02,0
2025-04-05 20:04:03,0
2025-04-05 20:04:04,0
2025-04-05 20:04:05,0
2025-04-05 20:04:06,0
2025-04-05 20:04:07,0
2025-04-05 20:04:08,0
2025-04-05 20:04:09,0
2025-04-05 20:04:10,0
2025-04-05 20:04:11,0
2025-04-05 20:04:12,0
2025-04-05 20:04:13,0
2025-04-05 20:04:14,0
2025-04-05 20:04:15,0
2025-04-05 20:04:16,0
2025-04-05 20:04:17,0
2025-04-05 20:04:18,0
2025-04-05 20:04:19,0
2025-04-05 20:04:20,0
2025-04-05 20:04:21,0
2025-04-05 20:04:22,0
2025-04-05 20:04:23,0
2025-04-05 20:04:24,0
2025-04-05 20:04:25,0
2025-04-05 20:04:26,0
2025-04-05 20:04:27,0
2025-04-05 20:04:28,0
2025-04-05 20:04:29,0
2025-04-05 20:04:30,0
2025-04-05 20:04:31,0
2025-04-05 20:04:32,0
2025-04-05 20:04:33,0
2025-04-05 20:04:34,0
2025-04-05 20:04:35,0
2025-04-05 20:04:36,0
2025-04-05 20:04:37,0
2025-04-05 20:04:38,0
2025-04-05 20:04:39,0
2025-04-05 20:04:40,0
2025-04-05 20:04:41,0
2025-04-05 20:04:42,0
2025-04-05 20:04:43,0
2025-04-05 20:04:44,0
2025-04-05 20:04:45,0
2025-04-05 20:04:46,0
2025-04-05 20:04:47,0
2025-04-05 20:04:48,0
2025-04-05 20:04:49,0
2025-04-05 20:04:50,0
2025-04-05 20:04:51,0
2025-04-05 20:04:52,0
2025-04-05 20:04:53,0
2025-04-05 20:04:54,0
2025-04-05 20:04:55,0
2025-04-05 20:04:56,0
2025-04-05 20:04:57,0
2025-04-05 20:04:58,0
2025-04-05 20:04:59,0
2025-04-05 20:05:00,0
2025-04-05 20:05:01,0
2025-04-05 20:05:02,0
2025-04-05 20:05:03,0
2025-04-05 20:05:04,0
2025-04-05 20:05:05,0
2025-04-05 20:05:06,0
2025-04-05 20:05:07,0
2025-04-05 20:05:08,0
2025-04-05 20:05:09,0
2025-04-05 20:05:10,0
2025-04-05 20:05:11,0
2025-04-05 20:05:12,0
2025-04-05 20:05:13,0
2025-04-05 20:05:14,0
2025-04-05 20:05:15,0
2025-04-05 20:05:16,0
2025-04-05 20:05:17,0
2025-04-05 20:05:18,0
2025-04-05 20:05:19,0
2025-04-05 20:05:20,0
2025-04-05 20:05:21,0
2025-04-05 20:05:22,0
2025-04-05 20:05:23,0
2025-04-05 20:05:24,0
2025-04-05 20:05:25,0
2025-04-05 20:05:26,0
2025-04-05 20:05:27,0
2025-04-05 20:05:28,0
2025-04-05 20:05:29,0
2025-04-05 20:05:30,0
2025-04-05 20:05:31,0
2025-04-05 20:05:32,0
2025-04-05 20:05:33,0
2025-04-05 20:05:34,0
2025-04-05 20:05:35,0
2025-04-05 20:05:36,0
2025-04-05 20:05:37,0
2025-04-05 20:05:38,0
2025-04-05 20:05:39,0
2025-04-05 20:05:40,0
2025-04-05 20:05:41,0
2025-04-05 20:05:42,0
2025-04-05 20:05:43,0
2025-04-05 20:05:44,0
2025-04-05 20:05:45,0
2025-04-05 20:05:46,0
2025-04-05 20:05:47,0
2025-04-05 20:05:48,0
2025-04-05 20:05:49,0
2025-04-05 20:05:50,0
2025-04-05 20:05:51,0
2025-04-05 20:05:52,0
2025-04-05 20:05:53,0
2025-04-05 20:05:54,0
2025-04-05 20:05:55,0
2025-04-05 20:05:56,0
2025-04-05 20:05:57,0
2025-04-05 20:05:58,0
2025-04-05 20:05:59,0
2025-04-05 20:06:00,0
2025-04-05 20:06:01,0
2025-04-05 20:06:02,0
2025-04-05 20:06:03,0
2025-04-05 20:06:04,0
2025-04-05 20:06:05,0
2025-04-05 20:06:06,0
2025-04-05 20:06:07,0
2025-04-05 20:06:08,0
2025-04-05 20:06:09,0
2025-04-05 20:06:10,0
2025-04-05 20:06:11,0
2025-04-05 20:06:12,0
2025-04-05 20:06:13,0
2025-04-05 20:06:14,0
2025-04-05 20:06:15,0
2025-04-05 20:06:16,0
2025-04-05 20:06:17,0
2025-04-05 20:06:18,0
2025-04-05 20:06:19,0
2025-04-05 20:06:20,0
2025-04-05 20:06:21,0
2025-04-05 20:06:22,0
2025-04-05 20:06:23,0
2025-04-05 20:06:24,0
2025-04-05 20:06:25,0
2025-04-05 20:06:26,0
2025-04-05 20:06:27,0
2025-04-05 20:06:28,0
2025-04-05 20:06:29,0
2025-04-05 20:06:30,0
2025-04-05 20:06:31,0
2025-04-05 20:06:32,0
2025-04-05 20:06:33,0
2025-04-05 20:06:34,0
2025-04-05 20:06:35,0
2025-04-05 20:06:36,0
2025-04-05 20:06:37,0
2025-04-05 20:06:38,0
2025-04-05 20:06:39,0
2025-04-05 20:06:40,0
2025-04-05 20:06:41,0
2025-04-05 20:06:42,0
2025-04-05 20:06:43,0
2025-04-05 20:06:44,0
2025-04-05 20:06:45,0
2025-04-05 20:06:46,0
2025-04-05 20:06:47,0
2025-04-05 20:06:48,0
2025-04-05 20:06:49,0
2025-04-05 20:06:50,0
2025-04-05 20:06:51,0
2025-04-05 20:06:52,0
2025-04-05 20:06:53,0
2025-04-05 20:06:54,0
2025-04-05 20:06:55,0
2025-04-05 20:06:56,0
2025-04-05 20:06:57,0
2025-04-05 20:06:58,0
2025-04-05 20:06:59,0
2025-04-05 20:07:00,0
