sep=,
"Time","200","500","502"
2025-04-05 20:02:00,NaN,NaN,NaN
2025-04-05 20:02:01,0.228,NaN,NaN
2025-04-05 20:02:02,0.428,NaN,NaN
2025-04-05 20:02:03,0.667,NaN,NaN
2025-04-05 20:02:04,0.768,NaN,NaN
2025-04-05 20:02:05,0.958,NaN,NaN
2025-04-05 20:02:06,1.05,NaN,NaN
2025-04-05 20:02:07,1.07,NaN,NaN
2025-04-05 20:02:08,1.11,NaN,NaN
2025-04-05 20:02:09,0.993,NaN,NaN
2025-04-05 20:02:10,1.01,NaN,NaN
2025-04-05 20:02:11,1.03,NaN,NaN
2025-04-05 20:02:12,0.985,NaN,NaN
2025-04-05 20:02:13,1.01,NaN,NaN
2025-04-05 20:02:14,1.02,NaN,NaN
2025-04-05 20:02:15,0.984,NaN,NaN
2025-04-05 20:02:16,0.993,NaN,NaN
2025-04-05 20:02:17,0.961,NaN,NaN
2025-04-05 20:02:18,0.958,NaN,NaN
2025-04-05 20:02:19,0.972,NaN,NaN
2025-04-05 20:02:20,0.997,NaN,NaN
2025-04-05 20:02:21,1.00,NaN,NaN
2025-04-05 20:02:22,1.01,NaN,NaN
2025-04-05 20:02:23,1.06,NaN,NaN
2025-04-05 20:02:24,1.06,NaN,NaN
2025-04-05 20:02:25,1.08,NaN,NaN
2025-04-05 20:02:26,1.06,NaN,NaN
2025-04-05 20:02:27,1.03,NaN,NaN
2025-04-05 20:02:28,0.983,NaN,NaN
2025-04-05 20:02:29,0.968,NaN,NaN
2025-04-05 20:02:30,0.976,NaN,NaN
2025-04-05 20:02:31,0.958,NaN,NaN
2025-04-05 20:02:32,0.995,NaN,NaN
2025-04-05 20:02:33,1.02,NaN,NaN
2025-04-05 20:02:34,1.01,NaN,NaN
2025-04-05 20:02:35,1.04,NaN,NaN
2025-04-05 20:02:36,1.04,NaN,NaN
2025-04-05 20:02:37,0.998,NaN,NaN
2025-04-05 20:02:38,0.995,NaN,NaN
2025-04-05 20:02:39,1.01,NaN,NaN
2025-04-05 20:02:40,1.07,NaN,NaN
2025-04-05 20:02:41,1.14,NaN,NaN
2025-04-05 20:02:42,1.17,NaN,NaN
2025-04-05 20:02:43,1.20,NaN,NaN
2025-04-05 20:02:44,1.17,NaN,NaN
2025-04-05 20:02:45,1.15,NaN,NaN
2025-04-05 20:02:46,1.53,NaN,NaN
2025-04-05 20:02:47,NaN,NaN,NaN
2025-04-05 20:02:48,NaN,NaN,NaN
2025-04-05 20:02:49,NaN,NaN,NaN
2025-04-05 20:02:50,NaN,NaN,NaN
2025-04-05 20:02:51,NaN,NaN,NaN
2025-04-05 20:02:52,NaN,NaN,NaN
2025-04-05 20:02:53,NaN,NaN,NaN
2025-04-05 20:02:54,NaN,NaN,NaN
2025-04-05 20:02:55,NaN,NaN,NaN
2025-04-05 20:02:56,NaN,NaN,NaN
2025-04-05 20:02:57,NaN,NaN,NaN
2025-04-05 20:02:58,NaN,NaN,NaN
2025-04-05 20:02:59,NaN,NaN,NaN
2025-04-05 20:03:00,NaN,NaN,NaN
2025-04-05 20:03:01,NaN,NaN,NaN
2025-04-05 20:03:02,NaN,NaN,NaN
2025-04-05 20:03:03,NaN,NaN,NaN
2025-04-05 20:03:04,NaN,NaN,NaN
2025-04-05 20:03:05,NaN,NaN,NaN
2025-04-05 20:03:06,NaN,NaN,NaN
2025-04-05 20:03:07,NaN,NaN,NaN
2025-04-05 20:03:08,NaN,NaN,NaN
2025-04-05 20:03:09,NaN,NaN,NaN
2025-04-05 20:03:10,NaN,NaN,NaN
2025-04-05 20:03:11,NaN,NaN,NaN
2025-04-05 20:03:12,NaN,NaN,NaN
2025-04-05 20:03:13,NaN,NaN,NaN
2025-04-05 20:03:14,NaN,NaN,NaN
2025-04-05 20:03:15,NaN,NaN,NaN
2025-04-05 20:03:16,NaN,NaN,NaN
2025-04-05 20:03:17,NaN,NaN,NaN
2025-04-05 20:03:18,NaN,NaN,NaN
2025-04-05 20:03:19,NaN,NaN,NaN
2025-04-05 20:03:20,NaN,NaN,NaN
2025-04-05 20:03:21,NaN,NaN,NaN
2025-04-05 20:03:22,NaN,NaN,NaN
2025-04-05 20:03:23,NaN,NaN,NaN
2025-04-05 20:03:24,NaN,NaN,NaN
2025-04-05 20:03:25,NaN,NaN,NaN
2025-04-05 20:03:26,NaN,NaN,NaN
