sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:41:00,0
2025-04-05 18:41:01,0
2025-04-05 18:41:02,0
2025-04-05 18:41:03,0.778
2025-04-05 18:41:04,1.89
2025-04-05 18:41:05,3
2025-04-05 18:41:06,11.9
2025-04-05 18:41:07,13.0
2025-04-05 18:41:08,14.0
2025-04-05 18:41:09,15.0
2025-04-05 18:41:10,16.1
2025-04-05 18:41:11,19.0
2025-04-05 18:41:12,19.4
2025-04-05 18:41:13,19.3
2025-04-05 18:41:14,19.3
2025-04-05 18:41:15,19.3
2025-04-05 18:41:16,19.7
2025-04-05 18:41:17,19.8
2025-04-05 18:41:18,19.9
2025-04-05 18:41:19,19.6
2025-04-05 18:41:20,19.4
2025-04-05 18:41:21,18.8
2025-04-05 18:41:22,18.8
2025-04-05 18:41:23,18.8
2025-04-05 18:41:24,18.8
2025-04-05 18:41:25,18.8
2025-04-05 18:41:26,19.7
2025-04-05 18:41:27,19.7
2025-04-05 18:41:28,19.9
2025-04-05 18:41:29,19.9
2025-04-05 18:41:30,19.7
2025-04-05 18:41:31,19.1
2025-04-05 18:41:32,19.1
2025-04-05 18:41:33,19.1
2025-04-05 18:41:34,19.1
2025-04-05 18:41:35,19.0
2025-04-05 18:41:36,19.4
2025-04-05 18:41:37,19.5
2025-04-05 18:41:38,19.5
2025-04-05 18:41:39,19.5
2025-04-05 18:41:40,19.5
2025-04-05 18:41:41,18.8
2025-04-05 18:41:42,18.8
2025-04-05 18:41:43,18.6
2025-04-05 18:41:44,18.9
2025-04-05 18:41:45,19.5
2025-04-05 18:41:46,24.2
2025-04-05 18:41:47,25.1
2025-04-05 18:41:48,25.8
2025-04-05 18:41:49,26.3
2025-04-05 18:41:50,27.2
2025-04-05 18:41:51,30.3
2025-04-05 18:41:52,31.4
2025-04-05 18:41:53,31.8
2025-04-05 18:41:54,32.0
2025-04-05 18:41:55,32.0
2025-04-05 18:41:56,33.1
2025-04-05 18:41:57,33.5
2025-04-05 18:41:58,33.7
2025-04-05 18:41:59,33.7
2025-04-05 18:42:00,33.7
2025-04-05 18:42:01,34.0
2025-04-05 18:42:02,34.0
2025-04-05 18:42:03,33.8
2025-04-05 18:42:04,34.0
2025-04-05 18:42:05,34.0
2025-04-05 18:42:06,33.3
2025-04-05 18:42:07,33.4
2025-04-05 18:42:08,33.1
2025-04-05 18:42:09,32.8
2025-04-05 18:42:10,32.2
2025-04-05 18:42:11,29.5
2025-04-05 18:42:12,29.3
2025-04-05 18:42:13,28.5
2025-04-05 18:42:14,28.3
2025-04-05 18:42:15,28.0
2025-04-05 18:42:16,25.1
2025-04-05 18:42:17,23.6
2025-04-05 18:42:18,22.0
2025-04-05 18:42:19,20.7
2025-04-05 18:42:20,19.1
2025-04-05 18:42:21,5.56
2025-04-05 18:42:22,4.33
2025-04-05 18:42:23,2.78
2025-04-05 18:42:24,1.22
2025-04-05 18:42:25,0
2025-04-05 18:42:26,0
2025-04-05 18:42:27,0
2025-04-05 18:42:28,0
2025-04-05 18:42:29,0
2025-04-05 18:42:30,0
2025-04-05 18:42:31,0
2025-04-05 18:42:32,0
2025-04-05 18:42:33,0
2025-04-05 18:42:34,0
2025-04-05 18:42:35,0
2025-04-05 18:42:36,0
2025-04-05 18:42:37,0
2025-04-05 18:42:38,0
2025-04-05 18:42:39,0
2025-04-05 18:42:40,0
2025-04-05 18:42:41,0
2025-04-05 18:42:42,0
2025-04-05 18:42:43,0
2025-04-05 18:42:44,0
2025-04-05 18:42:45,0
2025-04-05 18:42:46,0
2025-04-05 18:42:47,0
2025-04-05 18:42:48,0
2025-04-05 18:42:49,0
2025-04-05 18:42:50,0
2025-04-05 18:42:51,0
2025-04-05 18:42:52,0
2025-04-05 18:42:53,0
2025-04-05 18:42:54,0
2025-04-05 18:42:55,0
2025-04-05 18:42:56,0
2025-04-05 18:42:57,0
2025-04-05 18:42:58,0
2025-04-05 18:42:59,0
2025-04-05 18:43:00,0
2025-04-05 18:43:01,0
2025-04-05 18:43:02,0
2025-04-05 18:43:03,0
2025-04-05 18:43:04,0
2025-04-05 18:43:05,0
2025-04-05 18:43:06,0
2025-04-05 18:43:07,0
2025-04-05 18:43:08,0
2025-04-05 18:43:09,0
2025-04-05 18:43:10,0
2025-04-05 18:43:11,0
2025-04-05 18:43:12,0
2025-04-05 18:43:13,0
2025-04-05 18:43:14,0
2025-04-05 18:43:15,0
2025-04-05 18:43:16,0
2025-04-05 18:43:17,0
2025-04-05 18:43:18,0
2025-04-05 18:43:19,0
2025-04-05 18:43:20,0
2025-04-05 18:43:21,0
2025-04-05 18:43:22,0
2025-04-05 18:43:23,0
2025-04-05 18:43:24,0
2025-04-05 18:43:25,0
2025-04-05 18:43:26,0
2025-04-05 18:43:27,0
2025-04-05 18:43:28,0
2025-04-05 18:43:29,0
2025-04-05 18:43:30,0
2025-04-05 18:43:31,0
2025-04-05 18:43:32,0
2025-04-05 18:43:33,0
2025-04-05 18:43:34,0
2025-04-05 18:43:35,0
2025-04-05 18:43:36,0
2025-04-05 18:43:37,0
2025-04-05 18:43:38,0
2025-04-05 18:43:39,0
2025-04-05 18:43:40,0
2025-04-05 18:43:41,0
2025-04-05 18:43:42,0
2025-04-05 18:43:43,0
2025-04-05 18:43:44,0
2025-04-05 18:43:45,0
2025-04-05 18:43:46,0
2025-04-05 18:43:47,0
2025-04-05 18:43:48,0
2025-04-05 18:43:49,0
2025-04-05 18:43:50,0
2025-04-05 18:43:51,0
