sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:42:23,3
2025-04-05 18:42:24,3
2025-04-05 18:42:25,3
2025-04-05 18:42:26,3
2025-04-05 18:42:27,3
2025-04-05 18:42:28,3
2025-04-05 18:42:29,3
2025-04-05 18:42:30,3
2025-04-05 18:42:31,3
2025-04-05 18:42:32,3
2025-04-05 18:42:33,3
2025-04-05 18:42:34,3
2025-04-05 18:42:35,3
2025-04-05 18:42:36,3
2025-04-05 18:42:37,3
2025-04-05 18:42:38,3
2025-04-05 18:42:39,3
2025-04-05 18:42:40,3
2025-04-05 18:42:41,1
2025-04-05 18:42:42,1
2025-04-05 18:42:43,1
2025-04-05 18:42:44,1
2025-04-05 18:42:45,1
2025-04-05 18:42:46,1
2025-04-05 18:42:47,1
2025-04-05 18:42:48,1
2025-04-05 18:42:49,1
2025-04-05 18:42:50,1
2025-04-05 18:42:51,1
2025-04-05 18:42:52,1
2025-04-05 18:42:53,1
2025-04-05 18:42:54,1
2025-04-05 18:42:55,1
2025-04-05 18:42:56,1
2025-04-05 18:42:57,1
2025-04-05 18:42:58,1
2025-04-05 18:42:59,1
2025-04-05 18:43:00,1
2025-04-05 18:43:01,1
2025-04-05 18:43:02,1
2025-04-05 18:43:03,1
2025-04-05 18:43:04,1
2025-04-05 18:43:05,1
2025-04-05 18:43:06,1
2025-04-05 18:43:07,1
2025-04-05 18:43:08,1
2025-04-05 18:43:09,1
2025-04-05 18:43:10,1
2025-04-05 18:43:11,1
2025-04-05 18:43:12,1
2025-04-05 18:43:13,1
2025-04-05 18:43:14,1
2025-04-05 18:43:15,1
2025-04-05 18:43:16,1
2025-04-05 18:43:17,1
2025-04-05 18:43:18,1
2025-04-05 18:43:19,1
2025-04-05 18:43:20,1
2025-04-05 18:43:21,1
2025-04-05 18:43:22,1
2025-04-05 18:43:23,1
2025-04-05 18:43:24,1
2025-04-05 18:43:25,1
2025-04-05 18:43:26,1
2025-04-05 18:43:27,1
2025-04-05 18:43:28,1
2025-04-05 18:43:29,1
2025-04-05 18:43:30,1
2025-04-05 18:43:31,1
2025-04-05 18:43:32,1
2025-04-05 18:43:33,1
2025-04-05 18:43:34,1
2025-04-05 18:43:35,1
2025-04-05 18:43:36,1
2025-04-05 18:43:37,1
2025-04-05 18:43:38,1
2025-04-05 18:43:39,1
2025-04-05 18:43:40,1
2025-04-05 18:43:41,1
2025-04-05 18:43:42,1
2025-04-05 18:43:43,1
2025-04-05 18:43:44,1
2025-04-05 18:43:45,1
2025-04-05 18:43:46,1
2025-04-05 18:43:47,1
2025-04-05 18:43:48,1
2025-04-05 18:43:49,1
2025-04-05 18:43:50,1
2025-04-05 18:43:51,1
2025-04-05 18:43:52,1
2025-04-05 18:43:53,1
2025-04-05 18:43:54,1
2025-04-05 18:43:55,1
2025-04-05 18:43:56,1
2025-04-05 18:43:57,1
2025-04-05 18:43:58,1
2025-04-05 18:43:59,1
2025-04-05 18:44:00,1
2025-04-05 18:44:01,1
2025-04-05 18:44:02,1
2025-04-05 18:44:03,1
2025-04-05 18:44:04,1
2025-04-05 18:44:05,1
2025-04-05 18:44:06,1
2025-04-05 18:44:07,1
2025-04-05 18:44:08,1
2025-04-05 18:44:09,1
2025-04-05 18:44:10,1
2025-04-05 18:44:11,1
2025-04-05 18:44:12,1
2025-04-05 18:44:13,1
2025-04-05 18:44:14,1
2025-04-05 18:44:15,1
2025-04-05 18:44:16,1
2025-04-05 18:44:17,1
2025-04-05 18:44:18,1
2025-04-05 18:44:19,1
2025-04-05 18:44:20,1
2025-04-05 18:44:21,1
2025-04-05 18:44:22,1
2025-04-05 18:44:23,1
2025-04-05 18:44:24,1
2025-04-05 18:44:25,1
2025-04-05 18:44:26,1
2025-04-05 18:44:27,1
2025-04-05 18:44:28,1
2025-04-05 18:44:29,1
2025-04-05 18:44:30,1
2025-04-05 18:44:31,1
2025-04-05 18:44:32,1
2025-04-05 18:44:33,1
2025-04-05 18:44:34,1
2025-04-05 18:44:35,1
2025-04-05 18:44:36,1
2025-04-05 18:44:37,1
2025-04-05 18:44:38,1
2025-04-05 18:44:39,1
2025-04-05 18:44:40,1
2025-04-05 18:44:41,1
2025-04-05 18:44:42,1
2025-04-05 18:44:43,1
2025-04-05 18:44:44,1
2025-04-05 18:44:45,1
2025-04-05 18:44:46,1
2025-04-05 18:44:47,1
2025-04-05 18:44:48,1
