sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 19:19:41,0
2025-04-05 19:19:42,0
2025-04-05 19:19:43,0
2025-04-05 19:19:44,0
2025-04-05 19:19:45,0
2025-04-05 19:19:46,0
2025-04-05 19:19:47,0
2025-04-05 19:19:48,0
2025-04-05 19:19:49,0
2025-04-05 19:19:50,0
2025-04-05 19:19:51,0
2025-04-05 19:19:52,0
2025-04-05 19:19:53,0
2025-04-05 19:19:54,0
2025-04-05 19:19:55,0
2025-04-05 19:19:56,0
2025-04-05 19:19:57,0
2025-04-05 19:19:58,0
2025-04-05 19:19:59,0
2025-04-05 19:20:00,0
2025-04-05 19:20:01,0
2025-04-05 19:20:02,0
2025-04-05 19:20:03,0
2025-04-05 19:20:04,0
2025-04-05 19:20:05,0
2025-04-05 19:20:06,0
2025-04-05 19:20:07,0
2025-04-05 19:20:08,0
2025-04-05 19:20:09,0
2025-04-05 19:20:10,0
2025-04-05 19:20:11,0
2025-04-05 19:20:12,0
2025-04-05 19:20:13,0
2025-04-05 19:20:14,0
2025-04-05 19:20:15,0
2025-04-05 19:20:16,0
2025-04-05 19:20:17,0
2025-04-05 19:20:18,0
2025-04-05 19:20:19,0
2025-04-05 19:20:20,0
2025-04-05 19:20:21,0
2025-04-05 19:20:22,0
2025-04-05 19:20:23,0
2025-04-05 19:20:24,0
2025-04-05 19:20:25,0
2025-04-05 19:20:26,0
2025-04-05 19:20:27,0
2025-04-05 19:20:28,0
2025-04-05 19:20:29,0
2025-04-05 19:20:30,0
2025-04-05 19:20:31,0
2025-04-05 19:20:32,0
2025-04-05 19:20:33,0
2025-04-05 19:20:34,0
2025-04-05 19:20:35,0
2025-04-05 19:20:36,0
2025-04-05 19:20:37,0
2025-04-05 19:20:38,0
2025-04-05 19:20:39,0
2025-04-05 19:20:40,0
2025-04-05 19:20:41,0
2025-04-05 19:20:42,0
2025-04-05 19:20:43,0
2025-04-05 19:20:44,0
2025-04-05 19:20:45,0
2025-04-05 19:20:46,0
2025-04-05 19:20:47,0
2025-04-05 19:20:48,0
2025-04-05 19:20:49,0
2025-04-05 19:20:50,0
2025-04-05 19:20:51,0
2025-04-05 19:20:52,0
2025-04-05 19:20:53,0
2025-04-05 19:20:54,0
2025-04-05 19:20:55,0
2025-04-05 19:20:56,0
2025-04-05 19:20:57,0
2025-04-05 19:20:58,0
2025-04-05 19:20:59,0
2025-04-05 19:21:00,0
