sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:59:00,0
2025-04-05 18:59:01,0
2025-04-05 18:59:02,0
2025-04-05 18:59:03,0.889
2025-04-05 18:59:04,1.89
2025-04-05 18:59:05,3.00
2025-04-05 18:59:06,11.9
2025-04-05 18:59:07,13.0
2025-04-05 18:59:08,14.2
2025-04-05 18:59:09,15.2
2025-04-05 18:59:10,16.4
2025-04-05 18:59:11,19.7
2025-04-05 18:59:12,19.9
2025-04-05 18:59:13,19.9
2025-04-05 18:59:14,19.9
2025-04-05 18:59:15,19.9
2025-04-05 18:59:16,19.9
2025-04-05 18:59:17,19.8
2025-04-05 18:59:18,19.9
2025-04-05 18:59:19,19.8
2025-04-05 18:59:20,19.8
2025-04-05 18:59:21,19.4
2025-04-05 18:59:22,19.4
2025-04-05 18:59:23,19.3
2025-04-05 18:59:24,19.4
2025-04-05 18:59:25,19.3
2025-04-05 18:59:26,19.5
2025-04-05 18:59:27,19.5
2025-04-05 18:59:28,19.6
2025-04-05 18:59:29,19.6
2025-04-05 18:59:30,19.6
2025-04-05 18:59:31,19.9
2025-04-05 18:59:32,20.0
2025-04-05 18:59:33,19.8
2025-04-05 18:59:34,19.9
2025-04-05 18:59:35,19.9
2025-04-05 18:59:36,19.7
2025-04-05 18:59:37,19.7
2025-04-05 18:59:38,19.7
2025-04-05 18:59:39,19.6
2025-04-05 18:59:40,19.6
2025-04-05 18:59:41,19.1
2025-04-05 18:59:42,19.1
2025-04-05 18:59:43,19.1
2025-04-05 18:59:44,19.3
2025-04-05 18:59:45,19.8
2025-04-05 18:59:46,23.4
2025-04-05 18:59:47,24.0
2025-04-05 18:59:48,24.6
2025-04-05 18:59:49,25.0
2025-04-05 18:59:50,25.1
2025-04-05 18:59:51,26
2025-04-05 18:59:52,26.4
2025-04-05 18:59:53,26.3
2025-04-05 18:59:54,26.3
2025-04-05 18:59:55,26.2
2025-04-05 18:59:56,26.2
2025-04-05 18:59:57,25.4
2025-04-05 18:59:58,24.0
2025-04-05 18:59:59,22.9
2025-04-05 19:00:00,21.5
2025-04-05 19:00:01,7.98
2025-04-05 19:00:02,6.76
2025-04-05 19:00:03,5.09
2025-04-05 19:00:04,3.53
2025-04-05 19:00:05,2.09
2025-04-05 19:00:06,0
2025-04-05 19:00:07,0
2025-04-05 19:00:08,0
2025-04-05 19:00:09,0
2025-04-05 19:00:10,0
2025-04-05 19:00:11,0
2025-04-05 19:00:12,0
2025-04-05 19:00:13,0
2025-04-05 19:00:14,0
2025-04-05 19:00:15,0
2025-04-05 19:00:16,0
2025-04-05 19:00:17,0
2025-04-05 19:00:18,0
2025-04-05 19:00:19,0
2025-04-05 19:00:20,0
2025-04-05 19:00:21,0
