sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:59:00,1
2025-04-05 18:59:01,1
2025-04-05 18:59:02,1
2025-04-05 18:59:03,1
2025-04-05 18:59:04,1
2025-04-05 18:59:05,1
2025-04-05 18:59:06,1
2025-04-05 18:59:07,1
2025-04-05 18:59:08,1
2025-04-05 18:59:09,1
2025-04-05 18:59:10,1
2025-04-05 18:59:11,1
2025-04-05 18:59:12,1
2025-04-05 18:59:13,1
2025-04-05 18:59:14,1
2025-04-05 18:59:15,1
2025-04-05 18:59:16,1
2025-04-05 18:59:17,1
2025-04-05 18:59:18,1
2025-04-05 18:59:19,1
2025-04-05 18:59:20,1
2025-04-05 18:59:21,1
2025-04-05 18:59:22,1
2025-04-05 18:59:23,1
2025-04-05 18:59:24,1
2025-04-05 18:59:25,1
2025-04-05 18:59:26,1
2025-04-05 18:59:27,1
2025-04-05 18:59:28,1
2025-04-05 18:59:29,1
2025-04-05 18:59:30,1
2025-04-05 18:59:31,1
2025-04-05 18:59:32,1
2025-04-05 18:59:33,1
2025-04-05 18:59:34,1
2025-04-05 18:59:35,1
2025-04-05 18:59:36,1
2025-04-05 18:59:37,1
2025-04-05 18:59:38,1
2025-04-05 18:59:39,1
2025-04-05 18:59:40,1
2025-04-05 18:59:41,2
2025-04-05 18:59:42,2
2025-04-05 18:59:43,2
2025-04-05 18:59:44,2
2025-04-05 18:59:45,2
2025-04-05 18:59:46,2
2025-04-05 18:59:47,2
2025-04-05 18:59:48,2
2025-04-05 18:59:49,2
2025-04-05 18:59:50,2
2025-04-05 18:59:51,2
2025-04-05 18:59:52,2
2025-04-05 18:59:53,2
2025-04-05 18:59:54,2
2025-04-05 18:59:55,2
2025-04-05 18:59:56,2
2025-04-05 18:59:57,2
2025-04-05 18:59:58,2
2025-04-05 18:59:59,2
2025-04-05 19:00:00,2
2025-04-05 19:00:01,2
2025-04-05 19:00:02,2
2025-04-05 19:00:03,2
2025-04-05 19:00:04,2
2025-04-05 19:00:05,2
2025-04-05 19:00:06,2
2025-04-05 19:00:07,2
2025-04-05 19:00:08,2
2025-04-05 19:00:09,2
2025-04-05 19:00:10,2
2025-04-05 19:00:11,2
2025-04-05 19:00:12,2
2025-04-05 19:00:13,2
2025-04-05 19:00:14,2
2025-04-05 19:00:15,2
2025-04-05 19:00:16,2
2025-04-05 19:00:17,2
2025-04-05 19:00:18,2
2025-04-05 19:00:19,2
2025-04-05 19:00:20,2
2025-04-05 19:00:21,3
2025-04-05 19:00:22,3
2025-04-05 19:00:23,3
2025-04-05 19:00:24,3
2025-04-05 19:00:25,3
2025-04-05 19:00:26,3
2025-04-05 19:00:27,3
2025-04-05 19:00:28,3
2025-04-05 19:00:29,3
2025-04-05 19:00:30,3
2025-04-05 19:00:31,1
2025-04-05 19:00:32,1
2025-04-05 19:00:33,1
2025-04-05 19:00:34,1
2025-04-05 19:00:35,1
