Time,reducirimagen.openfaas-fn
2025-07-09 19:58:30,2.1872222222222217
2025-07-09 19:59:00,2.73625
2025-07-09 19:59:30,2.7054166666666664
2025-07-09 20:00:00,2.813333333333333
2025-07-09 20:00:30,2.597361111111111
2025-07-09 20:01:00,2.433888888888889
2025-07-09 20:01:30,2.4123611111111107
2025-07-09 20:02:00,2.1718055555555558
2025-07-09 20:02:30,1.965277777777778
2025-07-09 20:03:00,2.0793055555555555
2025-07-09 20:03:30,2.520277777777778
2025-07-09 20:04:00,2.11
2025-07-09 20:04:30,2.11
2025-07-09 20:05:00,2.11
2025-07-09 20:05:30,2.11
2025-07-09 20:06:00,1.8940277777777776
2025-07-09 20:06:30,1.5763888888888886
2025-07-09 20:07:00,1.555
2025-07-09 20:07:30,1.78625
2025-07-09 20:08:00,2.11
2025-07-09 20:08:30,2.11
2025-07-09 20:09:00,2.11
2025-07-09 20:09:30,2.11
2025-07-09 20:10:00,2.11
2025-07-09 20:10:30,2.0329166666666665
2025-07-09 20:11:00,1.7708333333333333
2025-07-09 20:11:30,1.6320833333333333
2025-07-09 20:12:00,1.8941666666666668
2025-07-09 20:12:30,2.11
2025-07-09 20:13:00,2.11
2025-07-09 20:13:30,2.11
2025-07-09 20:14:00,2.11
2025-07-09 20:14:30,2.11
2025-07-09 20:15:00,1.8940277777777776
2025-07-09 20:15:30,1.5763888888888886
2025-07-09 20:16:00,1.555
2025-07-09 20:16:30,1.78625
2025-07-09 20:17:00,2.11
2025-07-09 20:17:30,2.11
2025-07-09 20:18:00,2.11
2025-07-09 20:18:30,2.11
2025-07-09 20:19:00,2.11
2025-07-09 20:19:30,2.11
2025-07-09 20:20:00,1.8787500000000001
2025-07-09 20:20:30,1.555
2025-07-09 20:21:00,1.78625
2025-07-09 20:21:30,2.11
2025-07-09 20:22:00,2.11
2025-07-09 20:22:30,2.11
2025-07-09 20:23:00,2.11
2025-07-09 20:23:30,2.11
2025-07-09 20:24:00,1.971111111111111
2025-07-09 20:24:30,1.6843055555555555
2025-07-09 20:25:00,1.555
2025-07-09 20:25:30,1.7091666666666665
2025-07-09 20:26:00,2.002083333333333
2025-07-09 20:26:30,2.11
2025-07-09 20:27:00,2.11
2025-07-09 20:27:30,2.11
2025-07-09 20:28:00,2.11
2025-07-09 20:28:30,2.11
2025-07-09 20:29:00,1.9558333333333333
2025-07-09 20:29:30,1.6629166666666666
2025-07-09 20:30:00,1.6320833333333333
2025-07-09 20:30:30,1.8941666666666668
2025-07-09 20:31:00,2.11
2025-07-09 20:31:30,2.11
2025-07-09 20:32:00,2.11
2025-07-09 20:32:30,2.11
2025-07-09 20:33:00,2.11
2025-07-09 20:33:30,1.8940277777777776
2025-07-09 20:34:00,1.5763888888888886
2025-07-09 20:34:30,1.555
2025-07-09 20:35:00,1.78625
2025-07-09 20:35:30,2.11
2025-07-09 20:36:00,2.11
2025-07-09 20:36:30,2.11
2025-07-09 20:37:00,2.11
2025-07-09 20:37:30,2.11
2025-07-09 20:38:00,2.11
2025-07-09 20:38:30,1.8787500000000001
2025-07-09 20:39:00,1.555
2025-07-09 20:39:30,1.7091666666666665
2025-07-09 20:40:00,2.002083333333333
2025-07-09 20:40:30,2.11
2025-07-09 20:41:00,2.11
2025-07-09 20:41:30,2.11
2025-07-09 20:42:00,2.11
2025-07-09 20:42:30,1.971111111111111
2025-07-09 20:43:00,1.6843055555555555
2025-07-09 20:43:30,1.555
2025-07-09 20:44:00,1.78625
2025-07-09 20:44:30,2.11
2025-07-09 20:45:00,2.11
2025-07-09 20:45:30,2.11
2025-07-09 20:46:00,2.11
2025-07-09 20:46:30,2.11
2025-07-09 20:47:00,2.11
2025-07-09 20:47:30,1.8787500000000001
2025-07-09 20:48:00,1.555
2025-07-09 20:48:30,1.78625
2025-07-09 20:49:00,2.11
2025-07-09 20:49:30,2.11
2025-07-09 20:50:00,2.11
2025-07-09 20:50:30,2.11
2025-07-09 20:51:00,2.11
2025-07-09 20:51:30,1.8940277777777776
2025-07-09 20:52:00,1.5763888888888886
2025-07-09 20:52:30,1.555
2025-07-09 20:53:00,1.78625
2025-07-09 20:53:30,2.11
2025-07-09 20:54:00,2.11
2025-07-09 20:54:30,2.11
2025-07-09 20:55:00,2.11
2025-07-09 20:55:30,2.11
2025-07-09 20:56:00,2.0329166666666665
2025-07-09 20:56:30,1.7708333333333333
2025-07-09 20:57:00,1.6320833333333333
2025-07-09 20:57:30,1.8941666666666668
2025-07-09 20:58:00,1.6933333333333334
2025-07-09 20:58:30,1.11
