Time,reducirimagen-755894457-zhvt9
2025-07-09 00:15:00,0.013629166666666567
2025-07-09 00:15:30,0.014149722222222149
2025-07-09 00:16:00,0.01568472222222213
2025-07-09 00:16:30,0.014269652777777683
2025-07-09 00:17:00,0.0137232638888888
2025-07-09 00:17:30,0.01262013888888885
2025-07-09 00:18:00,0.014793402777777749
2025-07-09 00:18:30,0.016602708333333268
2025-07-09 00:19:00,0.014235833333333267
2025-07-09 00:19:30,0.013015972222222184
2025-07-09 00:20:00,0.011146944444444334
2025-07-09 00:20:30,0.011946388888888765
2025-07-09 00:21:00,0.011477083333333332
2025-07-09 00:21:30,0.010302777777777751
2025-07-09 00:22:00,0.010801249999999934
2025-07-09 00:22:30,0.012904305555555516
2025-07-09 00:23:00,0.012156805555555502
2025-07-09 00:23:30,0.011594444444444385
2025-07-09 00:24:00,0.013361388888888834
2025-07-09 00:24:30,0.012875694444444384
2025-07-09 00:25:00,0.01151527777777775
2025-07-09 00:25:30,0.011586249999999932
2025-07-09 00:26:00,0.011556944444444349
2025-07-09 00:26:30,0.011653472222222133
2025-07-09 00:27:00,0.013125972222222183
2025-07-09 00:27:30,0.01211027777777775
2025-07-09 00:28:00,0.0120379166666666
2025-07-09 00:28:30,0.013007222222222184
2025-07-09 00:29:00,0.013153888888888833
2025-07-09 00:29:30,0.012649999999999884
2025-07-09 00:30:00,0.010919722222222135
2025-07-09 00:30:30,0.011262222222222182
2025-07-09 00:31:00,0.011425694444444417
2025-07-09 00:31:30,0.012224305555555516
2025-07-09 00:32:00,0.0128375
2025-07-09 00:32:30,0.012223611111111083
2025-07-09 00:33:00,0.012219999999999849
2025-07-09 00:33:30,0.013682083333333267
2025-07-09 00:34:00,0.013480902777777684
2025-07-09 00:34:30,0.014212152777777718
2025-07-09 00:35:00,0.015408333333333335
2025-07-09 00:35:30,0.01246145833333325
2025-07-09 00:36:00,0.011685763888888817
2025-07-09 00:36:30,0.012517152777777632
2025-07-09 00:37:00,0.011796388888888816
2025-07-09 00:37:30,0.010087430555555466
2025-07-09 00:38:00,0.00988388888888885
2025-07-09 00:38:30,0.011876666666666667
2025-07-09 00:39:00,0.013046527777777749
2025-07-09 00:39:30,0.011927083333333267
2025-07-09 00:40:00,0.011708055555555515
2025-07-09 00:40:30,0.013198611111111
2025-07-09 00:41:00,0.012428472222222183
2025-07-09 00:41:30,0.01182125
2025-07-09 00:42:00,0.013583333333333331
2025-07-09 00:42:30,0.014279999999999916
2025-07-09 00:43:00,0.013617361111111082
2025-07-09 00:43:30,0.012653055555555516
2025-07-09 00:44:00,0.015650694444444415
2025-07-09 00:44:30,0.016986111111111018
2025-07-09 00:45:00,0.014639513888888801
2025-07-09 00:45:30,0.019589652777777685
2025-07-09 00:46:00,0.02014166666666663
2025-07-09 00:46:30,0.012120972222222132
2025-07-09 00:47:00,0.012641388888888766
2025-07-09 00:47:30,0.012739583333333235
2025-07-09 00:48:00,0.015801388888888834
2025-07-09 00:48:30,0.018448333333333303
2025-07-09 00:49:00,0.015360277777777718
2025-07-09 00:49:30,0.015611805555555502
2025-07-09 00:50:00,0.016357152777777717
2025-07-09 00:50:30,0.011344791666666666
2025-07-09 00:51:00,0.011137361111111082
2025-07-09 00:51:30,0.011380277777777684
2025-07-09 00:52:00,0.0107633333333333
2025-07-09 00:52:30,0.012751111111111048
2025-07-09 00:53:00,0.01401215277777775
2025-07-09 00:53:30,0.014136458333333267
2025-07-09 00:54:00,0.0155247222222221
2025-07-09 00:54:30,0.014006944444444334
2025-07-09 00:55:00,0.01337694444444435
2025-07-09 00:55:30,0.014484027777777716
2025-07-09 00:56:00,0.01469152777777775
2025-07-09 00:56:30,0.018422569444444353
2025-07-09 00:57:00,0.017788472222222133
2025-07-09 00:57:30,0.012125208333333267
2025-07-09 00:58:00,0.01416069444444435
2025-07-09 00:58:30,0.0146444444444443
2025-07-09 00:59:00,0.012348611111110984
2025-07-09 00:59:30,0.012068055555555518
2025-07-09 01:00:00,0.013668055555555501
2025-07-09 01:00:30,0.014915277777777717
2025-07-09 01:01:00,0.0127555555555555
2025-07-09 01:01:30,0.011146527777777715
2025-07-09 01:02:00,0.013539583333333334
2025-07-09 01:02:30,0.013038194444444333
2025-07-09 01:03:00,0.012557361111111017
2025-07-09 01:03:30,0.011537222222222135
2025-07-09 01:04:00,0.011830555555555433
2025-07-09 01:04:30,0.0118668055555555
2025-07-09 01:05:00,0.012298472222222134
2025-07-09 01:05:30,0.01191749999999985
2025-07-09 01:06:00,0.012459236111111016
2025-07-09 01:06:30,0.011943402777777716
2025-07-09 01:07:00,0.011127222222222169
2025-07-09 01:07:30,0.0124595833333333
2025-07-09 01:08:00,0.011531944444444385
2025-07-09 01:08:30,0.010628472222222166
2025-07-09 01:09:00,0.011375694444444385
2025-07-09 01:09:30,0.01189277777777775
2025-07-09 01:10:00,0.0105060416666666
2025-07-09 01:10:30,0.010863819444444351
2025-07-09 01:11:00,0.0120188888888888
2025-07-09 01:11:30,0.013385416666666601
2025-07-09 01:12:00,0.010563333333333267
2025-07-09 01:12:30,0.01302944444444435
2025-07-09 01:13:00,0.0139545833333333
2025-07-09 01:13:30,0.010884027777777716
2025-07-09 01:14:00,0.010595694444444416
2025-07-09 01:14:30,0.011511805555555516
2025-07-09 01:15:00,0.01
