Time,reducirimagen.openfaas-fn
2025-07-09 19:58:30,1.0
2025-07-09 19:59:00,1.0
2025-07-09 19:59:30,1.0
2025-07-09 20:00:00,1.0
2025-07-09 20:00:30,1.0
2025-07-09 20:01:00,1.0
2025-07-09 20:01:30,1.0
2025-07-09 20:02:00,1.0
2025-07-09 20:02:30,1.0
2025-07-09 20:03:00,1.0
2025-07-09 20:03:30,1.0
2025-07-09 20:04:00,1.0
2025-07-09 20:04:30,1.0
2025-07-09 20:05:00,1.0
2025-07-09 20:05:30,1.0
2025-07-09 20:06:00,1.0
2025-07-09 20:06:30,1.0
2025-07-09 20:07:00,1.0
2025-07-09 20:07:30,1.0
2025-07-09 20:08:00,1.0
2025-07-09 20:08:30,1.0
2025-07-09 20:09:00,1.0
2025-07-09 20:09:30,1.0
2025-07-09 20:10:00,1.0
2025-07-09 20:10:30,1.0
2025-07-09 20:11:00,1.0
2025-07-09 20:11:30,1.0
2025-07-09 20:12:00,1.0
2025-07-09 20:12:30,1.0
2025-07-09 20:13:00,1.0
2025-07-09 20:13:30,1.0
2025-07-09 20:14:00,1.0
2025-07-09 20:14:30,1.0
2025-07-09 20:15:00,1.0
2025-07-09 20:15:30,1.0
2025-07-09 20:16:00,1.0
2025-07-09 20:16:30,1.0
2025-07-09 20:17:00,1.0
2025-07-09 20:17:30,1.0
2025-07-09 20:18:00,1.0
2025-07-09 20:18:30,1.0
2025-07-09 20:19:00,1.0
2025-07-09 20:19:30,1.0
2025-07-09 20:20:00,1.0
2025-07-09 20:20:30,1.0
2025-07-09 20:21:00,1.0
2025-07-09 20:21:30,1.0
2025-07-09 20:22:00,1.0
2025-07-09 20:22:30,1.0
2025-07-09 20:23:00,1.0
2025-07-09 20:23:30,1.0
2025-07-09 20:24:00,1.0
2025-07-09 20:24:30,1.0
2025-07-09 20:25:00,1.0
2025-07-09 20:25:30,1.0
2025-07-09 20:26:00,1.0
2025-07-09 20:26:30,1.0
2025-07-09 20:27:00,1.0
2025-07-09 20:27:30,1.0
2025-07-09 20:28:00,1.0
2025-07-09 20:28:30,1.0
2025-07-09 20:29:00,1.0
2025-07-09 20:29:30,1.0
2025-07-09 20:30:00,1.0
2025-07-09 20:30:30,1.0
2025-07-09 20:31:00,1.0
2025-07-09 20:31:30,1.0
2025-07-09 20:32:00,1.0
2025-07-09 20:32:30,1.0
2025-07-09 20:33:00,1.0
2025-07-09 20:33:30,1.0
2025-07-09 20:34:00,1.0
2025-07-09 20:34:30,1.0
2025-07-09 20:35:00,1.0
2025-07-09 20:35:30,1.0
2025-07-09 20:36:00,1.0
2025-07-09 20:36:30,1.0
2025-07-09 20:37:00,1.0
2025-07-09 20:37:30,1.0
2025-07-09 20:38:00,1.0
2025-07-09 20:38:30,1.0
2025-07-09 20:39:00,1.0
2025-07-09 20:39:30,1.0
2025-07-09 20:40:00,1.0
2025-07-09 20:40:30,1.0
2025-07-09 20:41:00,1.0
2025-07-09 20:41:30,1.0
2025-07-09 20:42:00,1.0
2025-07-09 20:42:30,1.0
2025-07-09 20:43:00,1.0
2025-07-09 20:43:30,1.0
2025-07-09 20:44:00,1.0
2025-07-09 20:44:30,1.0
2025-07-09 20:45:00,1.0
2025-07-09 20:45:30,1.0
2025-07-09 20:46:00,1.0
2025-07-09 20:46:30,1.0
2025-07-09 20:47:00,1.0
2025-07-09 20:47:30,1.0
2025-07-09 20:48:00,1.0
2025-07-09 20:48:30,1.0
2025-07-09 20:49:00,1.0
2025-07-09 20:49:30,1.0
2025-07-09 20:50:00,1.0
2025-07-09 20:50:30,1.0
2025-07-09 20:51:00,1.0
2025-07-09 20:51:30,1.0
2025-07-09 20:52:00,1.0
2025-07-09 20:52:30,1.0
2025-07-09 20:53:00,1.0
2025-07-09 20:53:30,1.0
2025-07-09 20:54:00,1.0
2025-07-09 20:54:30,1.0
2025-07-09 20:55:00,1.0
2025-07-09 20:55:30,1.0
2025-07-09 20:56:00,1.0
2025-07-09 20:56:30,1.0
2025-07-09 20:57:00,1.0
2025-07-09 20:57:30,1.0
2025-07-09 20:58:00,1.0
2025-07-09 20:58:30,1.0
