sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 19:24:00,0
2025-04-05 19:24:01,0.333
2025-04-05 19:24:02,1.33
2025-04-05 19:24:03,2.33
2025-04-05 19:24:04,3.44
2025-04-05 19:24:05,4.45
2025-04-05 19:24:06,14.2
2025-04-05 19:24:07,15.3
2025-04-05 19:24:08,16.3
2025-04-05 19:24:09,17.3
2025-04-05 19:24:10,18.0
2025-04-05 19:24:11,19.0
2025-04-05 19:24:12,19.0
2025-04-05 19:24:13,19.0
2025-04-05 19:24:14,19.1
2025-04-05 19:24:15,19.1
2025-04-05 19:24:16,19.6
2025-04-05 19:24:17,19.6
2025-04-05 19:24:18,19.7
2025-04-05 19:24:19,19.7
2025-04-05 19:24:20,19.7
2025-04-05 19:24:21,19.9
2025-04-05 19:24:22,19.9
2025-04-05 19:24:23,19.9
2025-04-05 19:24:24,19.8
2025-04-05 19:24:25,19.7
2025-04-05 19:24:26,19.6
2025-04-05 19:24:27,19.6
2025-04-05 19:24:28,19.6
2025-04-05 19:24:29,19.6
2025-04-05 19:24:30,19.7
2025-04-05 19:24:31,19.6
2025-04-05 19:24:32,19.6
2025-04-05 19:24:33,19.7
2025-04-05 19:24:34,19.6
2025-04-05 19:24:35,19.7
2025-04-05 19:24:36,19.6
2025-04-05 19:24:37,19.6
2025-04-05 19:24:38,19.5
2025-04-05 19:24:39,19.2
2025-04-05 19:24:40,19.2
2025-04-05 19:24:41,18.2
2025-04-05 19:24:42,18.1
2025-04-05 19:24:43,17.3
2025-04-05 19:24:44,16.1
2025-04-05 19:24:45,15.1
2025-04-05 19:24:46,8.40
2025-04-05 19:24:47,7.40
2025-04-05 19:24:48,6.51
2025-04-05 19:24:49,5.51
2025-04-05 19:24:50,4.62
2025-04-05 19:24:51,0.222
2025-04-05 19:24:52,0
2025-04-05 19:24:53,0
2025-04-05 19:24:54,0
2025-04-05 19:24:55,0
2025-04-05 19:24:56,0
2025-04-05 19:24:57,0
2025-04-05 19:24:58,0
2025-04-05 19:24:59,0
2025-04-05 19:25:00,0
2025-04-05 19:25:01,0
2025-04-05 19:25:02,0
2025-04-05 19:25:03,0
2025-04-05 19:25:04,0
2025-04-05 19:25:05,0
2025-04-05 19:25:06,0
2025-04-05 19:25:07,0
2025-04-05 19:25:08,0
2025-04-05 19:25:09,0
2025-04-05 19:25:10,0
2025-04-05 19:25:11,0
2025-04-05 19:25:12,0
2025-04-05 19:25:13,0
2025-04-05 19:25:14,0
2025-04-05 19:25:15,0
2025-04-05 19:25:16,0
2025-04-05 19:25:17,0
2025-04-05 19:25:18,0
2025-04-05 19:25:19,0
2025-04-05 19:25:20,0
2025-04-05 19:25:21,0
2025-04-05 19:25:22,0
2025-04-05 19:25:23,0
2025-04-05 19:25:24,0
2025-04-05 19:25:25,0
2025-04-05 19:25:26,0
2025-04-05 19:25:27,0
2025-04-05 19:25:28,0
2025-04-05 19:25:29,0
2025-04-05 19:25:30,0
2025-04-05 19:25:31,0
2025-04-05 19:25:32,0
2025-04-05 19:25:33,0
2025-04-05 19:25:34,0
2025-04-05 19:25:35,0
2025-04-05 19:25:36,0
2025-04-05 19:25:37,0
2025-04-05 19:25:38,0
2025-04-05 19:25:39,0
2025-04-05 19:25:40,0
2025-04-05 19:25:41,0
2025-04-05 19:25:42,0
2025-04-05 19:25:43,0
2025-04-05 19:25:44,0
2025-04-05 19:25:45,0
2025-04-05 19:25:46,0
2025-04-05 19:25:47,0
2025-04-05 19:25:48,0
2025-04-05 19:25:49,0
2025-04-05 19:25:50,0
2025-04-05 19:25:51,0
2025-04-05 19:25:52,0
2025-04-05 19:25:53,0
2025-04-05 19:25:54,0
2025-04-05 19:25:55,0
2025-04-05 19:25:56,0
2025-04-05 19:25:57,0
2025-04-05 19:25:58,0
2025-04-05 19:25:59,0
2025-04-05 19:26:00,0
2025-04-05 19:26:01,0
2025-04-05 19:26:02,0
2025-04-05 19:26:03,0
2025-04-05 19:26:04,0
2025-04-05 19:26:05,0
2025-04-05 19:26:06,0
2025-04-05 19:26:07,0
2025-04-05 19:26:08,0
2025-04-05 19:26:09,0
