sep=,
"Time","reducirimagen-755894457-zhvt9"
2025-04-05 19:24:00,0.00126
2025-04-05 19:24:01,0.00126
2025-04-05 19:24:02,0.00126
2025-04-05 19:24:03,0.00126
2025-04-05 19:24:04,0.104
2025-04-05 19:24:05,0.104
2025-04-05 19:24:06,0.104
2025-04-05 19:24:07,0.173
2025-04-05 19:24:08,0.182
2025-04-05 19:24:09,0.190
2025-04-05 19:24:10,0.199
2025-04-05 19:24:11,0.262
2025-04-05 19:24:12,0.262
2025-04-05 19:24:13,0.262
2025-04-05 19:24:14,0.262
2025-04-05 19:24:15,0.206
2025-04-05 19:24:16,0.197
2025-04-05 19:24:17,0.189
2025-04-05 19:24:18,0.180
2025-04-05 19:24:19,0.171
2025-04-05 19:24:20,0.162
2025-04-05 19:24:21,0.738
2025-04-05 19:24:22,0.738
2025-04-05 19:24:23,1.03
2025-04-05 19:24:24,1.03
2025-04-05 19:24:25,1.03
2025-04-05 19:24:26,1.03
2025-04-05 19:24:27,1.03
2025-04-05 19:24:28,1.03
2025-04-05 19:24:29,1.03
2025-04-05 19:24:30,1.03
2025-04-05 19:24:31,1.03
2025-04-05 19:24:32,1.03
2025-04-05 19:24:33,1.03
2025-04-05 19:24:34,0.639
2025-04-05 19:24:35,0.674
2025-04-05 19:24:36,0.708
2025-04-05 19:24:37,0.742
2025-04-05 19:24:38,0.777
2025-04-05 19:24:39,0.811
2025-04-05 19:24:40,1.03
2025-04-05 19:24:41,1.03
2025-04-05 19:24:42,1.03
2025-04-05 19:24:43,0.799
2025-04-05 19:24:44,0.764
2025-04-05 19:24:45,0.730
2025-04-05 19:24:46,0.875
2025-04-05 19:24:47,0.875
2025-04-05 19:24:48,0.875
2025-04-05 19:24:49,0.875
2025-04-05 19:24:50,0.875
2025-04-05 19:24:51,0.765
2025-04-05 19:24:52,0.765
2025-04-05 19:24:53,0.765
2025-04-05 19:24:54,0.765
2025-04-05 19:24:55,0.765
2025-04-05 19:24:56,0.765
2025-04-05 19:24:57,0.765
2025-04-05 19:24:58,0.765
2025-04-05 19:24:59,0.765
2025-04-05 19:25:00,0.390
2025-04-05 19:25:01,0.390
2025-04-05 19:25:02,0.00114
2025-04-05 19:25:03,0.00114
2025-04-05 19:25:04,0.00114
2025-04-05 19:25:05,0.00114
2025-04-05 19:25:06,0.00114
2025-04-05 19:25:07,0.00114
2025-04-05 19:25:08,0.00114
2025-04-05 19:25:09,0.00114
2025-04-05 19:25:10,0.00114
2025-04-05 19:25:11,0.00114
2025-04-05 19:25:12,0.00114
2025-04-05 19:25:13,0.00114
2025-04-05 19:25:14,0.00114
2025-04-05 19:25:15,0.00114
2025-04-05 19:25:16,0.00115
2025-04-05 19:25:17,0.00115
2025-04-05 19:25:18,0.00115
2025-04-05 19:25:19,0.00115
2025-04-05 19:25:20,0.00115
2025-04-05 19:25:21,0.00115
2025-04-05 19:25:22,0.00115
2025-04-05 19:25:23,0.00115
2025-04-05 19:25:24,0.00115
2025-04-05 19:25:25,0.00115
2025-04-05 19:25:26,0.00115
2025-04-05 19:25:27,0.00115
2025-04-05 19:25:28,0.00115
2025-04-05 19:25:29,0.00115
2025-04-05 19:25:33,0.00124
2025-04-05 19:25:34,0.00124
2025-04-05 19:25:35,0.00124
2025-04-05 19:25:36,0.00124
2025-04-05 19:25:37,0.00124
2025-04-05 19:25:38,0.00124
2025-04-05 19:25:39,0.00124
2025-04-05 19:25:40,0.00124
2025-04-05 19:25:41,0.00124
2025-04-05 19:25:42,0.00124
2025-04-05 19:25:43,0.00124
2025-04-05 19:25:44,0.00124
2025-04-05 19:25:46,0.000855
2025-04-05 19:25:47,0.000900
2025-04-05 19:25:48,0.000944
2025-04-05 19:25:49,0.000989
2025-04-05 19:25:50,0.00133
2025-04-05 19:25:51,0.00133
2025-04-05 19:25:52,0.00133
2025-04-05 19:25:53,0.00133
2025-04-05 19:25:54,0.00133
2025-04-05 19:25:55,0.00133
2025-04-05 19:25:56,0.00133
2025-04-05 19:25:57,0.00133
2025-04-05 19:25:58,0.00133
2025-04-05 19:25:59,0.00133
2025-04-05 19:26:00,0.000961
2025-04-05 19:26:01,0.00130
2025-04-05 19:26:02,0.00130
2025-04-05 19:26:03,0.00127
2025-04-05 19:26:04,0.00127
2025-04-05 19:26:05,0.00127
2025-04-05 19:26:06,0.00127
2025-04-05 19:26:07,0.00127
2025-04-05 19:26:08,0.00127
2025-04-05 19:26:09,0.00127
2025-04-05 19:26:10,0.00127
2025-04-05 19:26:11,0.00127
2025-04-05 19:26:12,0.00127
2025-04-05 19:26:13,0.00127
2025-04-05 19:26:14,0.00127
2025-04-05 19:26:15,0.00127
2025-04-05 19:26:17,0.00122
2025-04-05 19:26:18,0.00122
2025-04-05 19:26:19,0.00122
2025-04-05 19:26:20,0.00122
2025-04-05 19:26:21,0.00122
2025-04-05 19:26:22,0.00122
2025-04-05 19:26:23,0.00122
2025-04-05 19:26:24,0.00122
2025-04-05 19:26:25,0.00122
2025-04-05 19:26:26,0.00122
2025-04-05 19:26:27,0.00122
2025-04-05 19:26:28,0.00122
2025-04-05 19:26:29,0.00122
2025-04-05 19:26:30,0.00122
2025-04-05 19:26:33,0.00126
2025-04-05 19:26:34,0.00126
2025-04-05 19:26:35,0.00126
2025-04-05 19:26:36,0.00126
2025-04-05 19:26:37,0.00126
2025-04-05 19:26:38,0.00126
2025-04-05 19:26:39,0.00126
2025-04-05 19:26:40,0.00126
2025-04-05 19:26:41,0.00126
2025-04-05 19:26:42,0.00126
2025-04-05 19:26:43,0.00126
2025-04-05 19:26:44,0.00126
2025-04-05 19:26:45,0.00126
2025-04-05 19:26:46,0.00140
2025-04-05 19:26:47,0.00111
2025-04-05 19:26:48,0.00116
2025-04-05 19:26:49,0.00157
2025-04-05 19:26:50,0.00157
2025-04-05 19:26:51,0.00157
2025-04-05 19:26:52,0.00157
2025-04-05 19:26:53,0.00157
2025-04-05 19:26:54,0.00157
2025-04-05 19:26:55,0.00157
2025-04-05 19:26:56,0.00157
2025-04-05 19:26:57,0.00157
2025-04-05 19:26:58,0.00157
2025-04-05 19:26:59,0.00157
2025-04-05 19:27:00,0.00115
2025-04-05 19:27:01,0.00110
2025-04-05 19:27:02,0.00105
2025-04-05 19:27:05,0.00134
2025-04-05 19:27:06,0.00134
2025-04-05 19:27:07,0.00134
2025-04-05 19:27:08,0.00134
2025-04-05 19:27:09,0.00134
2025-04-05 19:27:10,0.00134
2025-04-05 19:27:11,0.00134
2025-04-05 19:27:12,0.00134
2025-04-05 19:27:13,0.00134
2025-04-05 19:27:14,0.00134
2025-04-05 19:27:15,0.00134
2025-04-05 19:27:25,0.00128
2025-04-05 19:27:26,0.00128
2025-04-05 19:27:27,0.00128
2025-04-05 19:27:28,0.00128
2025-04-05 19:27:29,0.00128
2025-04-05 19:27:30,0.00128
2025-04-05 19:27:31,0.00128
2025-04-05 19:27:32,0.00128
2025-04-05 19:27:33,0.00128
2025-04-05 19:27:34,0.00128
2025-04-05 19:27:42,0.00126
2025-04-05 19:27:43,0.00126
2025-04-05 19:27:44,0.00126
2025-04-05 19:27:45,0.00126
2025-04-05 19:27:46,0.00126
2025-04-05 19:27:47,0.00126
2025-04-05 19:27:48,0.00126
2025-04-05 19:27:49,0.00126
2025-04-05 19:27:50,0.00126
2025-04-05 19:27:51,0.00126
2025-04-05 19:27:52,0.00126
2025-04-05 19:27:53,0.00126
2025-04-05 19:27:54,0.00126
2025-04-05 19:27:57,0.00120
2025-04-05 19:27:58,0.00120
2025-04-05 19:27:59,0.00120
2025-04-05 19:28:00,0.00120
2025-04-05 19:28:01,0.00120
2025-04-05 19:28:02,0.00120
2025-04-05 19:28:03,0.00120
2025-04-05 19:28:04,0.00120
2025-04-05 19:28:05,0.00120
2025-04-05 19:28:06,0.00120
2025-04-05 19:28:07,0.00120
2025-04-05 19:28:08,0.00120
2025-04-05 19:28:09,0.00120
2025-04-05 19:28:10,0.00120
2025-04-05 19:28:11,0.00120
2025-04-05 19:28:12,0.000868
2025-04-05 19:28:13,0.00120
2025-04-05 19:28:14,0.00120
2025-04-05 19:28:15,0.00120
2025-04-05 19:28:16,0.00120
2025-04-05 19:28:17,0.00120
2025-04-05 19:28:18,0.00120
2025-04-05 19:28:19,0.00120
2025-04-05 19:28:20,0.00120
2025-04-05 19:28:21,0.00120
2025-04-05 19:28:22,0.00120
2025-04-05 19:28:23,0.00120
2025-04-05 19:28:24,0.000859
2025-04-05 19:28:25,0.000819
2025-04-05 19:28:26,0.000779
2025-04-05 19:28:27,0.00126
2025-04-05 19:28:28,0.00126
2025-04-05 19:28:29,0.00126
2025-04-05 19:28:30,0.00126
2025-04-05 19:28:31,0.00126
2025-04-05 19:28:32,0.00126
2025-04-05 19:28:33,0.00126
2025-04-05 19:28:34,0.00126
2025-04-05 19:28:35,0.00126
2025-04-05 19:28:36,0.00126
2025-04-05 19:28:37,0.00126
2025-04-05 19:28:38,0.00126
2025-04-05 19:28:39,0.00126
2025-04-05 19:28:42,0.00131
2025-04-05 19:28:43,0.00131
2025-04-05 19:28:44,0.00131
2025-04-05 19:28:45,0.00131
2025-04-05 19:28:46,0.00131
2025-04-05 19:28:47,0.00131
2025-04-05 19:28:48,0.00131
2025-04-05 19:28:49,0.00131
2025-04-05 19:28:50,0.00131
2025-04-05 19:28:51,0.00131
2025-04-05 19:28:52,0.00131
2025-04-05 19:28:53,0.00131
2025-04-05 19:28:54,0.00131
2025-04-05 19:28:55,0.00131
2025-04-05 19:28:56,0.00131
2025-04-05 19:28:57,0.00175
2025-04-05 19:28:58,0.00175
2025-04-05 19:28:59,0.00175
2025-04-05 19:29:00,0.00175
