Time,reducirimagen-755894457-zhvt9
2025-07-01 02:32:00,205.83MB
2025-07-01 02:32:30,205.0MB
2025-07-01 02:33:00,205.0MB
2025-07-01 02:33:30,205.0MB
2025-07-01 02:34:00,205.0MB
2025-07-01 02:34:30,205.0MB
2025-07-01 02:35:00,205.0MB
2025-07-01 02:35:30,205.67MB
2025-07-01 02:36:00,205.0MB
2025-07-01 02:36:30,205.0MB
2025-07-01 02:37:00,205.0MB
2025-07-01 02:37:30,205.0MB
2025-07-01 02:38:00,205.67MB
2025-07-01 02:38:30,205.0MB
2025-07-01 02:39:00,205.0MB
2025-07-01 02:39:30,205.0MB
2025-07-01 02:40:00,205.0MB
2025-07-01 02:40:30,205.0MB
2025-07-01 02:41:00,205.0MB
2025-07-01 02:41:30,205.0MB
2025-07-01 02:42:00,205.0MB
2025-07-01 02:42:30,205.0MB
2025-07-01 02:43:00,205.0MB
2025-07-01 02:43:30,205.0MB
2025-07-01 02:44:00,205.0MB
2025-07-01 02:44:30,204.0MB
2025-07-01 02:45:00,204.0MB
2025-07-01 02:45:30,204.0MB
2025-07-01 02:46:00,204.5MB
2025-07-01 02:46:30,204.0MB
2025-07-01 02:47:00,204.0MB
2025-07-01 02:47:30,204.0MB
2025-07-01 02:48:00,204.0MB
2025-07-01 02:48:30,204.0MB
2025-07-01 02:49:00,204.0MB
2025-07-01 02:49:30,204.0MB
2025-07-01 02:50:00,204.0MB
2025-07-01 02:50:30,204.0MB
2025-07-01 02:51:00,204.0MB
2025-07-01 02:51:30,204.0MB
2025-07-01 02:52:00,204.0MB
2025-07-01 02:52:30,203.33MB
2025-07-01 02:53:00,204.0MB
2025-07-01 02:53:30,203.17MB
2025-07-01 02:54:00,203.33MB
2025-07-01 02:54:30,203.0MB
2025-07-01 02:55:00,203.0MB
2025-07-01 02:55:30,203.0MB
2025-07-01 02:56:00,203.0MB
2025-07-01 02:56:30,203.0MB
2025-07-01 02:57:00,203.0MB
2025-07-01 02:57:30,203.0MB
2025-07-01 02:58:00,203.0MB
2025-07-01 02:58:30,202.33MB
2025-07-01 02:59:00,202.0MB
2025-07-01 02:59:30,202.0MB
2025-07-01 03:00:00,190.33MB
2025-07-01 03:00:30,180.0MB
2025-07-01 03:01:00,180.33MB
2025-07-01 03:01:30,181.0MB
2025-07-01 03:02:00,181.0MB
2025-07-01 03:02:30,182.0MB
2025-07-01 03:03:00,182.0MB
2025-07-01 03:03:30,182.0MB
2025-07-01 03:04:00,182.0MB
2025-07-01 03:04:30,182.0MB
2025-07-01 03:05:00,182.0MB
2025-07-01 03:05:30,182.0MB
2025-07-01 03:06:00,182.0MB
2025-07-01 03:06:30,182.0MB
2025-07-01 03:07:00,182.0MB
2025-07-01 03:07:30,182.0MB
2025-07-01 03:08:00,182.33MB
2025-07-01 03:08:30,182.67MB
2025-07-01 03:09:00,182.0MB
2025-07-01 03:09:30,182.0MB
2025-07-01 03:10:00,182.17MB
2025-07-01 03:10:30,182.67MB
2025-07-01 03:11:00,182.0MB
2025-07-01 03:11:30,182.0MB
2025-07-01 03:12:00,182.0MB
2025-07-01 03:12:30,182.0MB
2025-07-01 03:13:00,182.0MB
2025-07-01 03:13:30,182.0MB
2025-07-01 03:14:00,182.17MB
2025-07-01 03:14:30,183.5MB
2025-07-01 03:15:00,184.0MB
2025-07-01 03:15:30,185.5MB
2025-07-01 03:16:00,187.0MB
2025-07-01 03:16:30,186.67MB
2025-07-01 03:17:00,186.0MB
2025-07-01 03:17:30,186.0MB
2025-07-01 03:18:00,186.0MB
2025-07-01 03:18:30,186.5MB
2025-07-01 03:19:00,186.0MB
2025-07-01 03:19:30,186.0MB
2025-07-01 03:20:00,186.0MB
2025-07-01 03:20:30,186.0MB
2025-07-01 03:21:00,186.0MB
2025-07-01 03:21:30,186.0MB
2025-07-01 03:22:00,186.0MB
2025-07-01 03:22:30,186.5MB
2025-07-01 03:23:00,187.0MB
2025-07-01 03:23:30,187.0MB
2025-07-01 03:24:00,187.33MB
2025-07-01 03:24:30,188.0MB
2025-07-01 03:25:00,188.0MB
2025-07-01 03:25:30,188.0MB
2025-07-01 03:26:00,188.0MB
2025-07-01 03:26:30,188.0MB
2025-07-01 03:27:00,188.0MB
2025-07-01 03:27:30,188.0MB
2025-07-01 03:28:00,188.0MB
2025-07-01 03:28:30,188.0MB
2025-07-01 03:29:00,188.0MB
2025-07-01 03:29:30,188.0MB
2025-07-01 03:30:00,188.0MB
2025-07-01 03:30:30,188.0MB
2025-07-01 03:31:00,188.0MB
2025-07-01 03:31:30,189.0MB
2025-07-01 03:32:00,189.0MB
