Time,reducirimagen.openfaas-fn
2025-07-01 00:30:00,1.0
2025-07-01 00:30:30,1.0
2025-07-01 00:31:00,1.0
2025-07-01 00:31:30,1.0
2025-07-01 00:32:00,1.0
2025-07-01 00:32:30,1.0
2025-07-01 00:33:00,1.0
2025-07-01 00:33:30,1.0
2025-07-01 00:34:00,1.0
2025-07-01 00:34:30,1.0
2025-07-01 00:35:00,1.0
2025-07-01 00:35:30,1.0
2025-07-01 00:36:00,1.0
2025-07-01 00:36:30,1.0
2025-07-01 00:37:00,1.0
2025-07-01 00:37:30,1.0
2025-07-01 00:38:00,1.0
2025-07-01 00:38:30,1.0
2025-07-01 00:39:00,1.0
2025-07-01 00:39:30,1.0
2025-07-01 00:40:00,1.0
2025-07-01 00:40:30,1.0
2025-07-01 00:41:00,1.0
2025-07-01 00:41:30,1.0
2025-07-01 00:42:00,1.0
2025-07-01 00:42:30,1.0
2025-07-01 00:43:00,1.0
2025-07-01 00:43:30,1.0
2025-07-01 00:44:00,1.0
2025-07-01 00:44:30,1.0
2025-07-01 00:45:00,1.0
2025-07-01 00:45:30,1.0
2025-07-01 00:46:00,1.0
2025-07-01 00:46:30,1.0
2025-07-01 00:47:00,1.0
2025-07-01 00:47:30,1.0
2025-07-01 00:48:00,1.0
2025-07-01 00:48:30,1.0
2025-07-01 00:49:00,1.0
2025-07-01 00:49:30,1.0
2025-07-01 00:50:00,1.0
2025-07-01 00:50:30,1.0
2025-07-01 00:51:00,1.0
2025-07-01 00:51:30,1.0
2025-07-01 00:52:00,1.0
2025-07-01 00:52:30,1.0
2025-07-01 00:53:00,1.0
2025-07-01 00:53:30,1.0
2025-07-01 00:54:00,1.0
2025-07-01 00:54:30,1.0
2025-07-01 00:55:00,1.0
2025-07-01 00:55:30,1.0
2025-07-01 00:56:00,1.0
2025-07-01 00:56:30,1.0
2025-07-01 00:57:00,1.0
2025-07-01 00:57:30,1.0
2025-07-01 00:58:00,1.0
2025-07-01 00:58:30,1.0
2025-07-01 00:59:00,1.0
2025-07-01 00:59:30,1.0
2025-07-01 01:00:00,1.0
2025-07-01 01:00:30,1.0
2025-07-01 01:01:00,1.0
2025-07-01 01:01:30,1.0
2025-07-01 01:02:00,1.0
2025-07-01 01:02:30,1.0
2025-07-01 01:03:00,1.0
2025-07-01 01:03:30,1.0
2025-07-01 01:04:00,1.0
2025-07-01 01:04:30,1.0
2025-07-01 01:05:00,1.0
2025-07-01 01:05:30,1.0
2025-07-01 01:06:00,1.0
2025-07-01 01:06:30,1.0
2025-07-01 01:07:00,1.0
2025-07-01 01:07:30,1.0
2025-07-01 01:08:00,1.0
2025-07-01 01:08:30,1.0
2025-07-01 01:09:00,1.0
2025-07-01 01:09:30,1.0
2025-07-01 01:10:00,1.0
2025-07-01 01:10:30,1.0
2025-07-01 01:11:00,1.0
2025-07-01 01:11:30,1.0
2025-07-01 01:12:00,1.0
2025-07-01 01:12:30,1.0
2025-07-01 01:13:00,1.0
2025-07-01 01:13:30,1.0
2025-07-01 01:14:00,1.0
2025-07-01 01:14:30,1.0
2025-07-01 01:15:00,1.0
2025-07-01 01:15:30,1.0
2025-07-01 01:16:00,1.0
2025-07-01 01:16:30,1.0
2025-07-01 01:17:00,1.0
2025-07-01 01:17:30,1.0
2025-07-01 01:18:00,1.0
2025-07-01 01:18:30,1.0
2025-07-01 01:19:00,1.0
2025-07-01 01:19:30,1.0
2025-07-01 01:20:00,1.0
2025-07-01 01:20:30,1.0
2025-07-01 01:21:00,1.0
2025-07-01 01:21:30,1.0
2025-07-01 01:22:00,1.0
2025-07-01 01:22:30,1.0
2025-07-01 01:23:00,1.0
2025-07-01 01:23:30,1.0
2025-07-01 01:24:00,1.0
2025-07-01 01:24:30,1.0
2025-07-01 01:25:00,1.0
2025-07-01 01:25:30,1.0
2025-07-01 01:26:00,1.0
2025-07-01 01:26:30,1.0
2025-07-01 01:27:00,1.0
2025-07-01 01:27:30,1.0
2025-07-01 01:28:00,1.0
2025-07-01 01:28:30,1.0
2025-07-01 01:29:00,1.0
2025-07-01 01:29:30,1.0
2025-07-01 01:30:00,1.0
