sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:28:00,1
2025-04-05 18:28:01,1
2025-04-05 18:28:02,1
2025-04-05 18:28:03,1
2025-04-05 18:28:04,1
2025-04-05 18:28:05,1
2025-04-05 18:28:06,1
2025-04-05 18:28:07,1
2025-04-05 18:28:08,1
2025-04-05 18:28:09,1
2025-04-05 18:28:10,1
2025-04-05 18:28:11,1
2025-04-05 18:28:12,1
2025-04-05 18:28:13,1
2025-04-05 18:28:14,1
2025-04-05 18:28:15,1
2025-04-05 18:28:16,1
2025-04-05 18:28:17,1
2025-04-05 18:28:18,1
2025-04-05 18:28:19,1
2025-04-05 18:28:20,1
2025-04-05 18:28:21,1
2025-04-05 18:28:22,1
2025-04-05 18:28:23,1
2025-04-05 18:28:24,1
2025-04-05 18:28:25,1
2025-04-05 18:28:26,1
2025-04-05 18:28:27,1
2025-04-05 18:28:28,1
2025-04-05 18:28:29,1
2025-04-05 18:28:30,1
2025-04-05 18:28:31,1
2025-04-05 18:28:32,1
2025-04-05 18:28:33,1
2025-04-05 18:28:34,1
2025-04-05 18:28:35,1
2025-04-05 18:28:36,1
2025-04-05 18:28:37,1
2025-04-05 18:28:38,1
2025-04-05 18:28:39,1
2025-04-05 18:28:40,1
2025-04-05 18:28:41,2
2025-04-05 18:28:42,2
2025-04-05 18:28:43,2
2025-04-05 18:28:44,2
2025-04-05 18:28:45,2
2025-04-05 18:28:46,2
2025-04-05 18:28:47,2
2025-04-05 18:28:48,2
2025-04-05 18:28:49,2
2025-04-05 18:28:50,2
2025-04-05 18:28:51,2
2025-04-05 18:28:52,2
2025-04-05 18:28:53,2
2025-04-05 18:28:54,2
2025-04-05 18:28:55,2
2025-04-05 18:28:56,2
2025-04-05 18:28:57,2
2025-04-05 18:28:58,2
2025-04-05 18:28:59,2
2025-04-05 18:29:00,2
2025-04-05 18:29:01,2
2025-04-05 18:29:02,2
2025-04-05 18:29:03,2
2025-04-05 18:29:04,2
2025-04-05 18:29:05,2
2025-04-05 18:29:06,2
2025-04-05 18:29:07,2
2025-04-05 18:29:08,2
2025-04-05 18:29:09,2
2025-04-05 18:29:10,2
2025-04-05 18:29:11,1
2025-04-05 18:29:12,1
2025-04-05 18:29:13,1
2025-04-05 18:29:14,1
2025-04-05 18:29:15,1
2025-04-05 18:29:16,1
2025-04-05 18:29:17,1
2025-04-05 18:29:18,1
2025-04-05 18:29:19,1
2025-04-05 18:29:20,1
2025-04-05 18:29:21,1
2025-04-05 18:29:22,1
2025-04-05 18:29:23,1
2025-04-05 18:29:24,1
2025-04-05 18:29:25,1
2025-04-05 18:29:26,1
2025-04-05 18:29:27,1
2025-04-05 18:29:28,1
2025-04-05 18:29:29,1
2025-04-05 18:29:30,1
2025-04-05 18:29:31,1
2025-04-05 18:29:32,1
2025-04-05 18:29:33,1
2025-04-05 18:29:34,1
2025-04-05 18:29:35,1
2025-04-05 18:29:36,1
2025-04-05 18:29:37,1
2025-04-05 18:29:38,1
2025-04-05 18:29:39,1
2025-04-05 18:29:40,1
2025-04-05 18:29:41,1
2025-04-05 18:29:42,1
2025-04-05 18:29:43,1
2025-04-05 18:29:44,1
2025-04-05 18:29:45,1
2025-04-05 18:29:46,1
2025-04-05 18:29:47,1
2025-04-05 18:29:48,1
2025-04-05 18:29:49,1
2025-04-05 18:29:50,1
2025-04-05 18:29:51,1
2025-04-05 18:29:52,1
2025-04-05 18:29:53,1
2025-04-05 18:29:54,1
2025-04-05 18:29:55,1
2025-04-05 18:29:56,1
2025-04-05 18:29:57,1
2025-04-05 18:29:58,1
2025-04-05 18:29:59,1
2025-04-05 18:30:00,1
2025-04-05 18:30:01,1
2025-04-05 18:30:02,1
2025-04-05 18:30:03,1
2025-04-05 18:30:04,1
2025-04-05 18:30:05,1
2025-04-05 18:30:06,1
2025-04-05 18:30:07,1
2025-04-05 18:30:08,1
