sep=,
"Time","200","500","502"
2025-04-05 19:53:00,NaN,NaN,NaN
2025-04-05 19:53:01,0.220,NaN,NaN
2025-04-05 19:53:02,0.453,NaN,NaN
2025-04-05 19:53:03,0.635,NaN,NaN
2025-04-05 19:53:04,0.728,NaN,NaN
2025-04-05 19:53:05,0.841,NaN,NaN
2025-04-05 19:53:06,1.04,NaN,NaN
2025-04-05 19:53:07,1.06,NaN,NaN
2025-04-05 19:53:08,1.08,NaN,NaN
2025-04-05 19:53:09,1.09,NaN,NaN
2025-04-05 19:53:10,1.03,NaN,NaN
2025-04-05 19:53:11,1.05,NaN,NaN
2025-04-05 19:53:12,1.05,NaN,NaN
2025-04-05 19:53:13,1.03,NaN,NaN
2025-04-05 19:53:14,0.977,NaN,NaN
2025-04-05 19:53:15,0.973,NaN,NaN
2025-04-05 19:53:16,0.997,NaN,NaN
2025-04-05 19:53:17,0.992,NaN,NaN
2025-04-05 19:53:18,1.02,NaN,NaN
2025-04-05 19:53:19,1.05,NaN,NaN
2025-04-05 19:53:20,1.01,NaN,NaN
2025-04-05 19:53:21,1.03,NaN,NaN
2025-04-05 19:53:22,1.02,NaN,NaN
2025-04-05 19:53:23,1.01,NaN,NaN
2025-04-05 19:53:24,1.02,NaN,NaN
2025-04-05 19:53:25,0.987,NaN,NaN
2025-04-05 19:53:26,0.993,NaN,NaN
2025-04-05 19:53:27,1.00,NaN,NaN
2025-04-05 19:53:28,0.959,NaN,NaN
2025-04-05 19:53:29,0.987,NaN,NaN
2025-04-05 19:53:30,0.998,NaN,NaN
2025-04-05 19:53:31,0.986,NaN,NaN
2025-04-05 19:53:32,1.03,NaN,NaN
2025-04-05 19:53:33,1.04,NaN,NaN
2025-04-05 19:53:34,1.02,NaN,NaN
2025-04-05 19:53:35,1.04,NaN,NaN
2025-04-05 19:53:36,1.05,NaN,NaN
2025-04-05 19:53:37,1.01,NaN,NaN
2025-04-05 19:53:38,1.02,NaN,NaN
2025-04-05 19:53:39,1.04,NaN,NaN
2025-04-05 19:53:40,1.05,NaN,NaN
2025-04-05 19:53:41,1.10,NaN,NaN
2025-04-05 19:53:42,1.15,NaN,NaN
2025-04-05 19:53:43,1.13,NaN,NaN
2025-04-05 19:53:44,1.15,NaN,NaN
2025-04-05 19:53:45,1.18,NaN,NaN
2025-04-05 19:53:46,1.13,NaN,NaN
2025-04-05 19:53:47,NaN,NaN,NaN
2025-04-05 19:53:48,NaN,NaN,NaN
2025-04-05 19:53:49,NaN,NaN,NaN
2025-04-05 19:53:50,NaN,NaN,NaN
2025-04-05 19:53:51,NaN,NaN,NaN
2025-04-05 19:53:52,NaN,NaN,NaN
2025-04-05 19:53:53,NaN,NaN,NaN
2025-04-05 19:53:54,NaN,NaN,NaN
2025-04-05 19:53:55,NaN,NaN,NaN
2025-04-05 19:53:56,NaN,NaN,NaN
2025-04-05 19:53:57,NaN,NaN,NaN
2025-04-05 19:53:58,NaN,NaN,NaN
2025-04-05 19:53:59,NaN,NaN,NaN
2025-04-05 19:54:00,NaN,NaN,NaN
2025-04-05 19:54:01,NaN,NaN,NaN
2025-04-05 19:54:02,NaN,NaN,NaN
2025-04-05 19:54:03,NaN,NaN,NaN
2025-04-05 19:54:04,NaN,NaN,NaN
2025-04-05 19:54:05,NaN,NaN,NaN
2025-04-05 19:54:06,NaN,NaN,NaN
2025-04-05 19:54:07,NaN,NaN,NaN
2025-04-05 19:54:08,NaN,NaN,NaN
2025-04-05 19:54:09,NaN,NaN,NaN
2025-04-05 19:54:10,NaN,NaN,NaN
2025-04-05 19:54:11,NaN,NaN,NaN
2025-04-05 19:54:12,NaN,NaN,NaN
2025-04-05 19:54:13,NaN,NaN,NaN
2025-04-05 19:54:14,NaN,NaN,NaN
2025-04-05 19:54:15,NaN,NaN,NaN
2025-04-05 19:54:16,NaN,NaN,NaN
2025-04-05 19:54:17,NaN,NaN,NaN
2025-04-05 19:54:18,NaN,NaN,NaN
2025-04-05 19:54:19,NaN,NaN,NaN
2025-04-05 19:54:20,NaN,NaN,NaN
2025-04-05 19:54:21,NaN,NaN,NaN
2025-04-05 19:54:22,NaN,NaN,NaN
2025-04-05 19:54:23,NaN,NaN,NaN
2025-04-05 19:54:24,NaN,NaN,NaN
2025-04-05 19:54:25,NaN,NaN,NaN
2025-04-05 19:54:26,NaN,NaN,NaN
2025-04-05 19:54:27,NaN,NaN,NaN
2025-04-05 19:54:28,NaN,NaN,NaN
2025-04-05 19:54:29,NaN,NaN,NaN
2025-04-05 19:54:30,NaN,NaN,NaN
2025-04-05 19:54:31,NaN,NaN,NaN
2025-04-05 19:54:32,NaN,NaN,NaN
2025-04-05 19:54:33,NaN,NaN,NaN
2025-04-05 19:54:34,NaN,NaN,NaN
2025-04-05 19:54:35,NaN,NaN,NaN
2025-04-05 19:54:36,NaN,NaN,NaN
2025-04-05 19:54:37,NaN,NaN,NaN
2025-04-05 19:54:38,NaN,NaN,NaN
2025-04-05 19:54:39,NaN,NaN,NaN
2025-04-05 19:54:40,NaN,NaN,NaN
2025-04-05 19:54:41,NaN,NaN,NaN
2025-04-05 19:54:42,NaN,NaN,NaN
2025-04-05 19:54:43,NaN,NaN,NaN
2025-04-05 19:54:44,NaN,NaN,NaN
2025-04-05 19:54:45,NaN,NaN,NaN
2025-04-05 19:54:46,NaN,NaN,NaN
2025-04-05 19:54:47,NaN,NaN,NaN
2025-04-05 19:54:48,NaN,NaN,NaN
2025-04-05 19:54:49,NaN,NaN,NaN
2025-04-05 19:54:50,NaN,NaN,NaN
2025-04-05 19:54:51,NaN,NaN,NaN
2025-04-05 19:54:52,NaN,NaN,NaN
2025-04-05 19:54:53,NaN,NaN,NaN
2025-04-05 19:54:54,NaN,NaN,NaN
2025-04-05 19:54:55,NaN,NaN,NaN
2025-04-05 19:54:56,NaN,NaN,NaN
2025-04-05 19:54:57,NaN,NaN,NaN
2025-04-05 19:54:58,NaN,NaN,NaN
2025-04-05 19:54:59,NaN,NaN,NaN
2025-04-05 19:55:00,NaN,NaN,NaN
2025-04-05 19:55:01,NaN,NaN,NaN
2025-04-05 19:55:02,NaN,NaN,NaN
2025-04-05 19:55:03,NaN,NaN,NaN
2025-04-05 19:55:04,NaN,NaN,NaN
2025-04-05 19:55:05,NaN,NaN,NaN
2025-04-05 19:55:06,NaN,NaN,NaN
2025-04-05 19:55:07,NaN,NaN,NaN
2025-04-05 19:55:08,NaN,NaN,NaN
2025-04-05 19:55:09,NaN,NaN,NaN
2025-04-05 19:55:10,NaN,NaN,NaN
2025-04-05 19:55:11,NaN,NaN,NaN
2025-04-05 19:55:12,NaN,NaN,NaN
2025-04-05 19:55:13,NaN,NaN,NaN
2025-04-05 19:55:14,NaN,NaN,NaN
2025-04-05 19:55:15,NaN,NaN,NaN
2025-04-05 19:55:16,NaN,NaN,NaN
2025-04-05 19:55:17,NaN,NaN,NaN
2025-04-05 19:55:18,NaN,NaN,NaN
2025-04-05 19:55:19,NaN,NaN,NaN
2025-04-05 19:55:20,NaN,NaN,NaN
2025-04-05 19:55:21,NaN,NaN,NaN
2025-04-05 19:55:22,NaN,NaN,NaN
2025-04-05 19:55:23,NaN,NaN,NaN
2025-04-05 19:55:24,NaN,NaN,NaN
2025-04-05 19:55:25,NaN,NaN,NaN
2025-04-05 19:55:26,NaN,NaN,NaN
2025-04-05 19:55:27,NaN,NaN,NaN
2025-04-05 19:55:28,NaN,NaN,NaN
2025-04-05 19:55:29,NaN,NaN,NaN
2025-04-05 19:55:30,NaN,NaN,NaN
2025-04-05 19:55:31,NaN,NaN,NaN
2025-04-05 19:55:32,NaN,NaN,NaN
2025-04-05 19:55:33,NaN,NaN,NaN
2025-04-05 19:55:34,NaN,NaN,NaN
2025-04-05 19:55:35,NaN,NaN,NaN
2025-04-05 19:55:36,NaN,NaN,NaN
2025-04-05 19:55:37,NaN,NaN,NaN
2025-04-05 19:55:38,NaN,NaN,NaN
2025-04-05 19:55:39,NaN,NaN,NaN
2025-04-05 19:55:40,NaN,NaN,NaN
2025-04-05 19:55:41,NaN,NaN,NaN
2025-04-05 19:55:42,NaN,NaN,NaN
2025-04-05 19:55:43,NaN,NaN,NaN
2025-04-05 19:55:44,NaN,NaN,NaN
2025-04-05 19:55:45,NaN,NaN,NaN
2025-04-05 19:55:46,NaN,NaN,NaN
2025-04-05 19:55:47,NaN,NaN,NaN
2025-04-05 19:55:48,NaN,NaN,NaN
2025-04-05 19:55:49,NaN,NaN,NaN
2025-04-05 19:55:50,NaN,NaN,NaN
2025-04-05 19:55:51,NaN,NaN,NaN
2025-04-05 19:55:52,NaN,NaN,NaN
2025-04-05 19:55:53,NaN,NaN,NaN
2025-04-05 19:55:54,NaN,NaN,NaN
2025-04-05 19:55:55,NaN,NaN,NaN
2025-04-05 19:55:56,NaN,NaN,NaN
2025-04-05 19:55:57,NaN,NaN,NaN
2025-04-05 19:55:58,NaN,NaN,NaN
2025-04-05 19:55:59,NaN,NaN,NaN
2025-04-05 19:56:00,NaN,NaN,NaN
2025-04-05 19:56:01,NaN,NaN,NaN
2025-04-05 19:56:02,NaN,NaN,NaN
2025-04-05 19:56:03,NaN,NaN,NaN
2025-04-05 19:56:04,NaN,NaN,NaN
2025-04-05 19:56:05,NaN,NaN,NaN
2025-04-05 19:56:06,NaN,NaN,NaN
2025-04-05 19:56:07,NaN,NaN,NaN
2025-04-05 19:56:08,NaN,NaN,NaN
2025-04-05 19:56:09,NaN,NaN,NaN
2025-04-05 19:56:10,NaN,NaN,NaN
2025-04-05 19:56:11,NaN,NaN,NaN
2025-04-05 19:56:12,NaN,NaN,NaN
2025-04-05 19:56:13,NaN,NaN,NaN
2025-04-05 19:56:14,NaN,NaN,NaN
2025-04-05 19:56:15,NaN,NaN,NaN
2025-04-05 19:56:16,NaN,NaN,NaN
2025-04-05 19:56:17,NaN,NaN,NaN
2025-04-05 19:56:18,NaN,NaN,NaN
2025-04-05 19:56:19,NaN,NaN,NaN
2025-04-05 19:56:20,NaN,NaN,NaN
2025-04-05 19:56:21,NaN,NaN,NaN
2025-04-05 19:56:22,NaN,NaN,NaN
2025-04-05 19:56:23,NaN,NaN,NaN
2025-04-05 19:56:24,NaN,NaN,NaN
2025-04-05 19:56:25,NaN,NaN,NaN
2025-04-05 19:56:26,NaN,NaN,NaN
2025-04-05 19:56:27,NaN,NaN,NaN
2025-04-05 19:56:28,NaN,NaN,NaN
2025-04-05 19:56:29,NaN,NaN,NaN
2025-04-05 19:56:30,NaN,NaN,NaN
2025-04-05 19:56:31,NaN,NaN,NaN
2025-04-05 19:56:32,NaN,NaN,NaN
2025-04-05 19:56:33,NaN,NaN,NaN
2025-04-05 19:56:34,NaN,NaN,NaN
2025-04-05 19:56:35,NaN,NaN,NaN
2025-04-05 19:56:36,NaN,NaN,NaN
2025-04-05 19:56:37,NaN,NaN,NaN
2025-04-05 19:56:38,NaN,NaN,NaN
2025-04-05 19:56:39,NaN,NaN,NaN
2025-04-05 19:56:40,NaN,NaN,NaN
2025-04-05 19:56:41,NaN,NaN,NaN
2025-04-05 19:56:42,NaN,NaN,NaN
2025-04-05 19:56:43,NaN,NaN,NaN
2025-04-05 19:56:44,NaN,NaN,NaN
2025-04-05 19:56:45,NaN,NaN,NaN
2025-04-05 19:56:46,NaN,NaN,NaN
2025-04-05 19:56:47,NaN,NaN,NaN
2025-04-05 19:56:48,NaN,NaN,NaN
2025-04-05 19:56:49,NaN,NaN,NaN
2025-04-05 19:56:50,NaN,NaN,NaN
2025-04-05 19:56:51,NaN,NaN,NaN
2025-04-05 19:56:52,NaN,NaN,NaN
2025-04-05 19:56:53,NaN,NaN,NaN
2025-04-05 19:56:54,NaN,NaN,NaN
2025-04-05 19:56:55,NaN,NaN,NaN
2025-04-05 19:56:56,NaN,NaN,NaN
2025-04-05 19:56:57,NaN,NaN,NaN
2025-04-05 19:56:58,NaN,NaN,NaN
2025-04-05 19:56:59,NaN,NaN,NaN
2025-04-05 19:57:00,NaN,NaN,NaN
2025-04-05 19:57:01,NaN,NaN,NaN
2025-04-05 19:57:02,NaN,NaN,NaN
2025-04-05 19:57:03,NaN,NaN,NaN
2025-04-05 19:57:04,NaN,NaN,NaN
2025-04-05 19:57:05,NaN,NaN,NaN
2025-04-05 19:57:06,NaN,NaN,NaN
2025-04-05 19:57:07,NaN,NaN,NaN
2025-04-05 19:57:08,NaN,NaN,NaN
2025-04-05 19:57:09,NaN,NaN,NaN
2025-04-05 19:57:10,NaN,NaN,NaN
2025-04-05 19:57:11,NaN,NaN,NaN
2025-04-05 19:57:12,NaN,NaN,NaN
2025-04-05 19:57:13,NaN,NaN,NaN
2025-04-05 19:57:14,NaN,NaN,NaN
2025-04-05 19:57:15,NaN,NaN,NaN
2025-04-05 19:57:16,NaN,NaN,NaN
2025-04-05 19:57:17,NaN,NaN,NaN
2025-04-05 19:57:18,NaN,NaN,NaN
2025-04-05 19:57:19,NaN,NaN,NaN
2025-04-05 19:57:20,NaN,NaN,NaN
2025-04-05 19:57:21,NaN,NaN,NaN
2025-04-05 19:57:22,NaN,NaN,NaN
2025-04-05 19:57:23,NaN,NaN,NaN
2025-04-05 19:57:24,NaN,NaN,NaN
2025-04-05 19:57:25,NaN,NaN,NaN
2025-04-05 19:57:26,NaN,NaN,NaN
2025-04-05 19:57:27,NaN,NaN,NaN
2025-04-05 19:57:28,NaN,NaN,NaN
2025-04-05 19:57:29,NaN,NaN,NaN
2025-04-05 19:57:30,NaN,NaN,NaN
2025-04-05 19:57:31,NaN,NaN,NaN
2025-04-05 19:57:32,NaN,NaN,NaN
2025-04-05 19:57:33,NaN,NaN,NaN
2025-04-05 19:57:34,NaN,NaN,NaN
2025-04-05 19:57:35,NaN,NaN,NaN
2025-04-05 19:57:36,NaN,NaN,NaN
2025-04-05 19:57:37,NaN,NaN,NaN
2025-04-05 19:57:38,NaN,NaN,NaN
2025-04-05 19:57:39,NaN,NaN,NaN
2025-04-05 19:57:40,NaN,NaN,NaN
2025-04-05 19:57:41,NaN,NaN,NaN
2025-04-05 19:57:42,NaN,NaN,NaN
2025-04-05 19:57:43,NaN,NaN,NaN
2025-04-05 19:57:44,NaN,NaN,NaN
2025-04-05 19:57:45,NaN,NaN,NaN
2025-04-05 19:57:46,NaN,NaN,NaN
2025-04-05 19:57:47,NaN,NaN,NaN
2025-04-05 19:57:48,NaN,NaN,NaN
2025-04-05 19:57:49,NaN,NaN,NaN
2025-04-05 19:57:50,NaN,NaN,NaN
2025-04-05 19:57:51,NaN,NaN,NaN
2025-04-05 19:57:52,NaN,NaN,NaN
2025-04-05 19:57:53,NaN,NaN,NaN
2025-04-05 19:57:54,NaN,NaN,NaN
2025-04-05 19:57:55,NaN,NaN,NaN
2025-04-05 19:57:56,NaN,NaN,NaN
2025-04-05 19:57:57,NaN,NaN,NaN
2025-04-05 19:57:58,NaN,NaN,NaN
2025-04-05 19:57:59,NaN,NaN,NaN
2025-04-05 19:58:00,NaN,NaN,NaN
