sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 19:53:00,0
2025-04-05 19:53:01,0.222
2025-04-05 19:53:02,1.11
2025-04-05 19:53:03,2.22
2025-04-05 19:53:04,3.33
2025-04-05 19:53:05,4.45
2025-04-05 19:53:06,14.2
2025-04-05 19:53:07,15.3
2025-04-05 19:53:08,16.3
2025-04-05 19:53:09,17.4
2025-04-05 19:53:10,18.3
2025-04-05 19:53:11,19.5
2025-04-05 19:53:12,19.4
2025-04-05 19:53:13,19.5
2025-04-05 19:53:14,19.5
2025-04-05 19:53:15,19.4
2025-04-05 19:53:16,19.5
2025-04-05 19:53:17,19.6
2025-04-05 19:53:18,19.6
2025-04-05 19:53:19,19.5
2025-04-05 19:53:20,19.5
2025-04-05 19:53:21,19.6
2025-04-05 19:53:22,19.5
2025-04-05 19:53:23,19.5
2025-04-05 19:53:24,19.6
2025-04-05 19:53:25,19.7
2025-04-05 19:53:26,19.6
2025-04-05 19:53:27,19.6
2025-04-05 19:53:28,19.7
2025-04-05 19:53:29,19.7
2025-04-05 19:53:30,19.7
2025-04-05 19:53:31,19.7
2025-04-05 19:53:32,19.7
2025-04-05 19:53:33,19.6
2025-04-05 19:53:34,19.5
2025-04-05 19:53:35,19.6
2025-04-05 19:53:36,19.4
2025-04-05 19:53:37,19.4
2025-04-05 19:53:38,19.3
2025-04-05 19:53:39,19.0
2025-04-05 19:53:40,18.9
2025-04-05 19:53:41,18.4
2025-04-05 19:53:42,18.4
2025-04-05 19:53:43,17.6
2025-04-05 19:53:44,16.5
2025-04-05 19:53:45,15.4
2025-04-05 19:53:46,8.71
2025-04-05 19:53:47,7.71
2025-04-05 19:53:48,6.82
2025-04-05 19:53:49,5.82
2025-04-05 19:53:50,4.82
2025-04-05 19:53:51,0.222
2025-04-05 19:53:52,0
2025-04-05 19:53:53,0
2025-04-05 19:53:54,0
2025-04-05 19:53:55,0
2025-04-05 19:53:56,0
2025-04-05 19:53:57,0
2025-04-05 19:53:58,0
2025-04-05 19:53:59,0
2025-04-05 19:54:00,0
2025-04-05 19:54:01,0
2025-04-05 19:54:02,0
2025-04-05 19:54:03,0
2025-04-05 19:54:04,0
2025-04-05 19:54:05,0
2025-04-05 19:54:06,0
2025-04-05 19:54:07,0
2025-04-05 19:54:08,0
2025-04-05 19:54:09,0
2025-04-05 19:54:10,0
2025-04-05 19:54:11,0
2025-04-05 19:54:12,0
2025-04-05 19:54:13,0
2025-04-05 19:54:14,0
2025-04-05 19:54:15,0
2025-04-05 19:54:16,0
2025-04-05 19:54:17,0
2025-04-05 19:54:18,0
2025-04-05 19:54:19,0
2025-04-05 19:54:20,0
2025-04-05 19:54:21,0
2025-04-05 19:54:22,0
2025-04-05 19:54:23,0
2025-04-05 19:54:24,0
2025-04-05 19:54:25,0
2025-04-05 19:54:26,0
2025-04-05 19:54:27,0
2025-04-05 19:54:28,0
2025-04-05 19:54:29,0
2025-04-05 19:54:30,0
2025-04-05 19:54:31,0
