sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 19:53:00,1
2025-04-05 19:53:01,1
2025-04-05 19:53:02,1
2025-04-05 19:53:03,1
2025-04-05 19:53:04,1
2025-04-05 19:53:05,1
2025-04-05 19:53:06,1
2025-04-05 19:53:07,1
2025-04-05 19:53:08,1
2025-04-05 19:53:09,1
2025-04-05 19:53:10,1
2025-04-05 19:53:11,1
2025-04-05 19:53:12,1
2025-04-05 19:53:13,1
2025-04-05 19:53:14,1
2025-04-05 19:53:15,1
2025-04-05 19:53:16,1
2025-04-05 19:53:17,1
2025-04-05 19:53:18,1
2025-04-05 19:53:19,1
2025-04-05 19:53:20,1
2025-04-05 19:53:21,1
2025-04-05 19:53:22,1
2025-04-05 19:53:23,1
2025-04-05 19:53:24,1
2025-04-05 19:53:25,1
2025-04-05 19:53:26,1
2025-04-05 19:53:27,1
2025-04-05 19:53:28,1
2025-04-05 19:53:29,1
2025-04-05 19:53:30,1
2025-04-05 19:53:31,1
2025-04-05 19:53:32,1
2025-04-05 19:53:33,1
2025-04-05 19:53:34,1
2025-04-05 19:53:35,1
2025-04-05 19:53:36,1
2025-04-05 19:53:37,1
2025-04-05 19:53:38,1
2025-04-05 19:53:39,1
2025-04-05 19:53:40,2
2025-04-05 19:53:41,2
2025-04-05 19:53:42,2
2025-04-05 19:53:43,2
2025-04-05 19:53:44,2
2025-04-05 19:53:45,2
2025-04-05 19:53:46,2
2025-04-05 19:53:47,2
2025-04-05 19:53:48,2
2025-04-05 19:53:49,2
2025-04-05 19:53:50,2
2025-04-05 19:53:51,2
2025-04-05 19:53:52,2
2025-04-05 19:53:53,2
2025-04-05 19:53:54,2
2025-04-05 19:53:55,2
2025-04-05 19:53:56,2
2025-04-05 19:53:57,2
2025-04-05 19:53:58,2
2025-04-05 19:53:59,2
2025-04-05 19:54:00,2
2025-04-05 19:54:01,2
2025-04-05 19:54:02,2
2025-04-05 19:54:03,2
2025-04-05 19:54:04,2
2025-04-05 19:54:05,2
2025-04-05 19:54:06,2
2025-04-05 19:54:07,2
2025-04-05 19:54:08,2
2025-04-05 19:54:09,2
2025-04-05 19:54:10,1
2025-04-05 19:54:11,1
2025-04-05 19:54:12,1
2025-04-05 19:54:13,1
2025-04-05 19:54:14,1
2025-04-05 19:54:15,1
2025-04-05 19:54:16,1
2025-04-05 19:54:17,1
2025-04-05 19:54:18,1
2025-04-05 19:54:19,1
2025-04-05 19:54:20,1
2025-04-05 19:54:21,1
2025-04-05 19:54:22,1
2025-04-05 19:54:23,1
2025-04-05 19:54:24,1
2025-04-05 19:54:25,1
2025-04-05 19:54:26,1
2025-04-05 19:54:27,1
2025-04-05 19:54:28,1
2025-04-05 19:54:29,1
2025-04-05 19:54:30,1
2025-04-05 19:54:31,1
2025-04-05 19:54:32,1
2025-04-05 19:54:33,1
2025-04-05 19:54:34,1
2025-04-05 19:54:35,1
2025-04-05 19:54:36,1
2025-04-05 19:54:37,1
2025-04-05 19:54:38,1
2025-04-05 19:54:39,1
2025-04-05 19:54:40,1
2025-04-05 19:54:41,1
2025-04-05 19:54:42,1
2025-04-05 19:54:43,1
2025-04-05 19:54:44,1
2025-04-05 19:54:45,1
2025-04-05 19:54:46,1
2025-04-05 19:54:47,1
2025-04-05 19:54:48,1
2025-04-05 19:54:49,1
2025-04-05 19:54:50,1
2025-04-05 19:54:51,1
2025-04-05 19:54:52,1
2025-04-05 19:54:53,1
2025-04-05 19:54:54,1
2025-04-05 19:54:55,1
2025-04-05 19:54:56,1
2025-04-05 19:54:57,1
2025-04-05 19:54:58,1
2025-04-05 19:54:59,1
2025-04-05 19:55:00,1
2025-04-05 19:55:01,1
2025-04-05 19:55:02,1
2025-04-05 19:55:03,1
2025-04-05 19:55:04,1
2025-04-05 19:55:05,1
2025-04-05 19:55:06,1
2025-04-05 19:55:07,1
2025-04-05 19:55:08,1
2025-04-05 19:55:09,1
2025-04-05 19:55:10,1
2025-04-05 19:55:11,1
2025-04-05 19:55:12,1
2025-04-05 19:55:13,1
2025-04-05 19:55:14,1
2025-04-05 19:55:15,1
2025-04-05 19:55:16,1
2025-04-05 19:55:17,1
2025-04-05 19:55:18,1
2025-04-05 19:55:19,1
2025-04-05 19:55:20,1
2025-04-05 19:55:21,1
2025-04-05 19:55:22,1
2025-04-05 19:55:23,1
2025-04-05 19:55:24,1
2025-04-05 19:55:25,1
2025-04-05 19:55:26,1
2025-04-05 19:55:27,1
2025-04-05 19:55:28,1
2025-04-05 19:55:29,1
2025-04-05 19:55:30,1
2025-04-05 19:55:31,1
2025-04-05 19:55:32,1
2025-04-05 19:55:33,1
2025-04-05 19:55:34,1
2025-04-05 19:55:35,1
2025-04-05 19:55:36,1
2025-04-05 19:55:37,1
2025-04-05 19:55:38,1
2025-04-05 19:55:39,1
2025-04-05 19:55:40,1
2025-04-05 19:55:41,1
2025-04-05 19:55:42,1
2025-04-05 19:55:43,1
2025-04-05 19:55:44,1
2025-04-05 19:55:45,1
2025-04-05 19:55:46,1
2025-04-05 19:55:47,1
2025-04-05 19:55:48,1
2025-04-05 19:55:49,1
2025-04-05 19:55:50,1
2025-04-05 19:55:51,1
2025-04-05 19:55:52,1
2025-04-05 19:55:53,1
2025-04-05 19:55:54,1
2025-04-05 19:55:55,1
2025-04-05 19:55:56,1
2025-04-05 19:55:57,1
2025-04-05 19:55:58,1
2025-04-05 19:55:59,1
2025-04-05 19:56:00,1
2025-04-05 19:56:01,1
2025-04-05 19:56:02,1
2025-04-05 19:56:03,1
2025-04-05 19:56:04,1
2025-04-05 19:56:05,1
2025-04-05 19:56:06,1
2025-04-05 19:56:07,1
2025-04-05 19:56:08,1
2025-04-05 19:56:09,1
2025-04-05 19:56:10,1
2025-04-05 19:56:11,1
2025-04-05 19:56:12,1
2025-04-05 19:56:13,1
2025-04-05 19:56:14,1
2025-04-05 19:56:15,1
2025-04-05 19:56:16,1
2025-04-05 19:56:17,1
2025-04-05 19:56:18,1
2025-04-05 19:56:19,1
2025-04-05 19:56:20,1
2025-04-05 19:56:21,1
2025-04-05 19:56:22,1
2025-04-05 19:56:23,1
2025-04-05 19:56:24,1
2025-04-05 19:56:25,1
2025-04-05 19:56:26,1
2025-04-05 19:56:27,1
2025-04-05 19:56:28,1
2025-04-05 19:56:29,1
2025-04-05 19:56:30,1
2025-04-05 19:56:31,1
2025-04-05 19:56:32,1
2025-04-05 19:56:33,1
2025-04-05 19:56:34,1
2025-04-05 19:56:35,1
2025-04-05 19:56:36,1
2025-04-05 19:56:37,1
2025-04-05 19:56:38,1
2025-04-05 19:56:39,1
2025-04-05 19:56:40,1
2025-04-05 19:56:41,1
2025-04-05 19:56:42,1
2025-04-05 19:56:43,1
2025-04-05 19:56:44,1
2025-04-05 19:56:45,1
2025-04-05 19:56:46,1
2025-04-05 19:56:47,1
2025-04-05 19:56:48,1
2025-04-05 19:56:49,1
2025-04-05 19:56:50,1
2025-04-05 19:56:51,1
2025-04-05 19:56:52,1
2025-04-05 19:56:53,1
2025-04-05 19:56:54,1
2025-04-05 19:56:55,1
2025-04-05 19:56:56,1
2025-04-05 19:56:57,1
2025-04-05 19:56:58,1
2025-04-05 19:56:59,1
2025-04-05 19:57:00,1
2025-04-05 19:57:01,1
2025-04-05 19:57:02,1
2025-04-05 19:57:03,1
2025-04-05 19:57:04,1
2025-04-05 19:57:05,1
2025-04-05 19:57:06,1
2025-04-05 19:57:07,1
2025-04-05 19:57:08,1
2025-04-05 19:57:09,1
2025-04-05 19:57:10,1
2025-04-05 19:57:11,1
2025-04-05 19:57:12,1
2025-04-05 19:57:13,1
2025-04-05 19:57:14,1
2025-04-05 19:57:15,1
2025-04-05 19:57:16,1
2025-04-05 19:57:17,1
2025-04-05 19:57:18,1
2025-04-05 19:57:19,1
2025-04-05 19:57:20,1
2025-04-05 19:57:21,1
2025-04-05 19:57:22,1
2025-04-05 19:57:23,1
2025-04-05 19:57:24,1
2025-04-05 19:57:25,1
2025-04-05 19:57:26,1
2025-04-05 19:57:27,1
2025-04-05 19:57:28,1
2025-04-05 19:57:29,1
2025-04-05 19:57:30,1
2025-04-05 19:57:31,1
2025-04-05 19:57:32,1
2025-04-05 19:57:33,1
2025-04-05 19:57:34,1
2025-04-05 19:57:35,1
2025-04-05 19:57:36,1
2025-04-05 19:57:37,1
2025-04-05 19:57:38,1
2025-04-05 19:57:39,1
2025-04-05 19:57:40,1
2025-04-05 19:57:41,1
2025-04-05 19:57:42,1
2025-04-05 19:57:43,1
2025-04-05 19:57:44,1
2025-04-05 19:57:45,1
2025-04-05 19:57:46,1
2025-04-05 19:57:47,1
2025-04-05 19:57:48,1
2025-04-05 19:57:49,1
2025-04-05 19:57:50,1
2025-04-05 19:57:51,1
2025-04-05 19:57:52,1
2025-04-05 19:57:53,1
2025-04-05 19:57:54,1
2025-04-05 19:57:55,1
2025-04-05 19:57:56,1
2025-04-05 19:57:57,1
2025-04-05 19:57:58,1
2025-04-05 19:57:59,1
2025-04-05 19:58:00,1
